y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
15,11,DC,District Of Columbia,102,162,8015
15,19,IA,Iowa,101,213,4166
15,33,NH,New Hampshire,75,139,3644
15,44,RI,Rhode Island,73,169,4692
15,23,ME,Maine,63,145,3781
15,38,ND,North Dakota,55,128,3022
15,56,WY,Wyoming,52,118,2702
15,46,SD,South Dakota,48,105,3274
15,54,WV,West Virginia,47,113,2051
15,10,DE,Delaware,44,109,2928
15,50,VT,Vermont,35,60,1127
16,96,ID,ID Total Migration-US and Foreign,21960,44831,1059312
16,97,ID,ID Total Migration-US,21580,43987,1040141
16,98,ID,ID Total Migration-Foreign,380,844,19171
16,97,ID,ID Total Migration-Same State,19626,42251,792286
16,16,ID,ID Non-migrants,547833,1276657,33956812
16,53,WA,Washington,4518,8485,213541
16,49,UT,Utah,2418,5670,103375
16,41,OR,Oregon,2318,4674,95169
16,06,CA,California,2241,4280,103892
16,04,AZ,Arizona,1038,2172,52004
16,48,TX,Texas,986,2198,48998
16,30,MT,Montana,885,1727,37346
16,08,CO,Colorado,783,1521,40805
16,32,NV,Nevada,738,1507,39499
16,12,FL,Florida,466,850,48829
16,56,WY,Wyoming,450,969,26318
16,57,FR,Foreign,380,844,19171
16,38,ND,North Dakota,292,669,19934
16,02,AK,Alaska,279,581,16234
16,37,NC,North Carolina,259,545,12380
16,51,VA,Virginia,214,459,12598
16,17,IL,Illinois,196,382,12309
16,29,MO,Missouri,191,387,6693
16,27,MN,Minnesota,185,356,9432
16,36,NY,New York,180,319,9422
16,35,NM,New Mexico,177,405,9738
16,26,MI,Michigan,173,339,7037
16,47,TN,Tennessee,172,364,7759
16,13,GA,Georgia,167,365,9260
16,42,PA,Pennsylvania,165,323,-493
16,39,OH,Ohio,161,341,7130
16,40,OK,Oklahoma,152,363,5467
16,55,WI,Wisconsin,150,278,7017
16,20,KS,Kansas,147,355,7410
16,15,HI,Hawaii,138,285,6120
16,18,IN,Indiana,128,293,6409
16,19,IA,Iowa,122,299,4904
16,45,SC,South Carolina,106,264,5058
16,46,SD,South Dakota,103,223,5981
16,24,MD,Maryland,97,176,5938
16,31,NE,Nebraska,94,194,4533
16,05,AR,Arkansas,88,204,3563
16,01,AL,Alabama,79,185,4293
16,21,KY,Kentucky,76,177,1658
16,25,MA,Massachusetts,73,99,5205
16,22,LA,Louisiana,68,127,2619
16,34,NJ,New Jersey,52,84,2815
16,28,MS,Mississippi,46,94,1836
16,09,CT,Connecticut,41,77,1505
16,33,NH,New Hampshire,39,59,1453
16,23,ME,Maine,39,84,2718
16,54,WV,West Virginia,24,54,1336
16,11,DC,District Of Columbia,20,32,1171
16,50,VT,Vermont,19,41,809
16,44,RI,Rhode Island,14,29,508
16,10,DE,Delaware,13,23,604
17,96,IL,IL Total Migration-US and Foreign,139302,256855,11383169
17,97,IL,IL Total Migration-US,136375,251450,11102699
17,98,IL,IL Total Migration-Foreign,2927,5405,280470
17,97,IL,IL Total Migration-Same State,141774,266101,8525584
17,17,IL,IL Non-migrants,4831204,10471541,398904972
17,12,FL,Florida,12568,22985,1729791
17,06,CA,California,12212,20326,1145641
17,18,IN,Indiana,11011,22300,592732
17,48,TX,Texas,10925,22552,862159
17,55,WI,Wisconsin,9573,17361,633156
17,29,MO,Missouri,7813,13434,398254
17,04,AZ,Arizona,5699,10626,520396
17,26,MI,Michigan,5302,9683,464135
17,08,CO,Colorado,5082,8237,409997
17,19,IA,Iowa,4906,9340,221740
17,13,GA,Georgia,4185,8747,312879
17,36,NY,New York,4008,5702,420414
17,47,TN,Tennessee,3768,7259,265608
17,39,OH,Ohio,3438,6380,257033
17,37,NC,North Carolina,3314,6469,277472
17,57,FR,Foreign,2927,5405,280470
17,53,WA,Washington,2902,5034,234470
17,27,MN,Minnesota,2750,5042,189811
17,51,VA,Virginia,2446,4635,191428
17,21,KY,Kentucky,1888,3802,108795
17,32,NV,Nevada,1842,3374,120266
17,42,PA,Pennsylvania,1785,3255,164863
17,25,MA,Massachusetts,1609,2614,188226
17,45,SC,South Carolina,1512,3038,172094
17,34,NJ,New Jersey,1397,2647,155659
17,41,OR,Oregon,1351,2179,93901
17,24,MD,Maryland,1225,2225,140978
17,01,AL,Alabama,1131,2299,64621
17,05,AR,Arkansas,1039,2067,61056
17,20,KS,Kansas,937,1774,63867
17,22,LA,Louisiana,851,1550,53256
17,40,OK,Oklahoma,840,1682,43584
17,28,MS,Mississippi,817,1678,36354
17,31,NE,Nebraska,657,1231,40488
17,11,DC,District Of Columbia,653,798,50464
17,09,CT,Connecticut,626,1162,82822
17,49,UT,Utah,617,1287,44025
17,35,NM,New Mexico,575,1027,37746
17,15,HI,Hawaii,520,874,29188
17,16,ID,Idaho,338,672,24638
17,30,MT,Montana,291,510,19435
17,38,ND,North Dakota,284,528,17724
17,46,SD,South Dakota,278,527,18038
17,02,AK,Alaska,248,433,11838
17,56,WY,Wyoming,190,357,47410
17,33,NH,New Hampshire,185,355,21500
17,23,ME,Maine,177,290,11426
17,54,WV,West Virginia,173,299,9630
17,44,RI,Rhode Island,168,295,16549
17,10,DE,Delaware,159,331,12790
17,50,VT,Vermont,110,178,12352
18,96,IN,IN Total Migration-US and Foreign,62193,116111,3566881
18,97,IN,IN Total Migration-US,61382,114670,3520655
18,98,IN,IN Total Migration-Foreign,811,1441,46226
18,97,IN,IN Total Migration-Same State,97728,183051,4555755
18,18,IN,IN Non-migrants,2396887,5215600,154523755
18,17,IL,Illinois,7801,14077,377448
18,12,FL,Florida,7173,13248,511692
18,21,KY,Kentucky,4946,9137,219093
18,39,OH,Ohio,4717,8704,261695
18,26,MI,Michigan,4147,8296,241529
18,48,TX,Texas,3960,7947,226751
18,06,CA,California,3038,5102,181440
18,47,TN,Tennessee,2448,4814,141357
18,13,GA,Georgia,1838,3678,101458
18,37,NC,North Carolina,1759,3460,108297
18,04,AZ,Arizona,1733,3184,97390
18,08,CO,Colorado,1683,2745,98783
18,29,MO,Missouri,1162,2298,64639
18,51,VA,Virginia,1131,2088,67897
18,55,WI,Wisconsin,1122,2036,58050
18,36,NY,New York,1017,1727,58906
18,45,SC,South Carolina,971,1862,60142
18,53,WA,Washington,965,1686,57183
18,42,PA,Pennsylvania,845,1595,56411
18,57,FR,Foreign,811,1441,46226
18,01,AL,Alabama,697,1422,37289
18,27,MN,Minnesota,672,1277,41203
18,41,OR,Oregon,567,942,37670
18,32,NV,Nevada,551,998,26391
18,24,MD,Maryland,543,964,33290
18,19,IA,Iowa,491,1015,25436
18,25,MA,Massachusetts,458,782,56370
18,40,OK,Oklahoma,402,798,18654
18,20,KS,Kansas,387,838,21889
18,05,AR,Arkansas,380,766,22023
18,22,LA,Louisiana,369,697,18523
18,34,NJ,New Jersey,358,655,23256
18,49,UT,Utah,337,647,23778
18,28,MS,Mississippi,334,783,15499
18,35,NM,New Mexico,263,478,14934
18,31,NE,Nebraska,231,444,11842
18,09,CT,Connecticut,197,343,12288
18,54,WV,West Virginia,195,359,9894
18,16,ID,Idaho,180,392,8360
18,15,HI,Hawaii,163,292,7647
18,11,DC,District Of Columbia,150,178,8412
18,30,MT,Montana,147,298,8111
18,02,AK,Alaska,127,221,6574
18,46,SD,South Dakota,125,248,6087
18,38,ND,North Dakota,122,247,6639
18,56,WY,Wyoming,114,211,5829
18,33,NH,New Hampshire,95,167,7291
18,23,ME,Maine,85,175,4650
18,10,DE,Delaware,77,155,4788
18,44,RI,Rhode Island,60,96,2929
18,50,VT,Vermont,49,98,2950
19,96,IA,IA Total Migration-US and Foreign,32960,60856,1846401
19,97,IA,IA Total Migration-US,32608,60182,1826806
19,98,IA,IA Total Migration-Foreign,352,674,19594
19,97,IA,IA Total Migration-Same State,42908,78017,2108535
19,19,IA,IA Non-migrants,1141963,2474263,79715139
19,17,IL,Illinois,4125,7427,184993
19,31,NE,Nebraska,3118,5659,137589
19,27,MN,Minnesota,2693,4856,145882
19,48,TX,Texas,2005,3976,115379
19,29,MO,Missouri,1825,3425,96563
19,12,FL,Florida,1717,3230,146567
19,55,WI,Wisconsin,1581,2841,89494
19,08,CO,Colorado,1540,2514,75497
19,06,CA,California,1488,2532,87256
19,04,AZ,Arizona,1173,2078,72308
19,46,SD,South Dakota,1104,2024,59871
19,20,KS,Kansas,735,1410,49490
19,37,NC,North Carolina,651,1296,45242
19,53,WA,Washington,644,1155,32676
19,26,MI,Michigan,593,1224,35087
19,18,IN,Indiana,591,1197,32288
19,13,GA,Georgia,505,1002,26977
19,47,TN,Tennessee,481,897,26927
19,39,OH,Ohio,475,983,30239
19,36,NY,New York,415,685,25805
19,41,OR,Oregon,414,706,20658
19,51,VA,Virginia,406,805,24545
19,42,PA,Pennsylvania,370,684,29071
19,57,FR,Foreign,352,674,19594
19,40,OK,Oklahoma,327,674,15483
19,32,NV,Nevada,308,574,16335
19,05,AR,Arkansas,299,580,14099
19,45,SC,South Carolina,248,503,17780
19,21,KY,Kentucky,244,467,13419
19,38,ND,North Dakota,226,430,13248
19,24,MD,Maryland,224,388,15307
19,49,UT,Utah,212,485,12878
19,01,AL,Alabama,205,440,13196
19,25,MA,Massachusetts,192,305,12021
19,22,LA,Louisiana,167,350,14598
19,16,ID,Idaho,152,326,7104
19,28,MS,Mississippi,146,305,6327
19,30,MT,Montana,138,258,12381
19,35,NM,New Mexico,135,226,8175
19,34,NJ,New Jersey,134,250,9727
19,56,WY,Wyoming,112,188,5487
19,15,HI,Hawaii,90,161,4968
19,09,CT,Connecticut,75,140,7285
19,02,AK,Alaska,69,106,3400
19,11,DC,District Of Columbia,60,67,3374
19,23,ME,Maine,45,86,1921
19,33,NH,New Hampshire,40,65,2121
19,54,WV,West Virginia,34,61,1343
19,44,RI,Rhode Island,31,62,1720
19,50,VT,Vermont,25,41,1230
19,10,DE,Delaware,21,38,1474
20,96,KS,KS Total Migration-US and Foreign,44302,89248,2473014
20,97,KS,KS Total Migration-US,43282,87005,2420677
20,98,KS,KS Total Migration-Foreign,1020,2243,52337
20,97,KS,KS Total Migration-Same State,34733,66487,1524404
20,20,KS,KS Non-migrants,1030628,2278602,74729080
20,29,MO,Missouri,10678,18941,542767
20,48,TX,Texas,4768,10462,274415
20,08,CO,Colorado,2759,5150,145561
20,40,OK,Oklahoma,2595,5465,123026
20,06,CA,California,2109,4052,119866
20,12,FL,Florida,2068,4114,140281
20,31,NE,Nebraska,1291,2563,68158
20,04,AZ,Arizona,1120,2336,75101
20,13,GA,Georgia,1085,2618,65050
20,57,FR,Foreign,1020,2243,52337
20,53,WA,Washington,988,2086,58409
20,17,IL,Illinois,963,1872,60415
20,37,NC,North Carolina,922,2198,57496
20,51,VA,Virginia,726,1693,46519
20,05,AR,Arkansas,717,1507,38244
20,19,IA,Iowa,703,1418,39324
20,47,TN,Tennessee,645,1384,39327
20,36,NY,New York,641,1248,30621
20,27,MN,Minnesota,582,1218,39113
20,39,OH,Ohio,559,1101,32557
20,26,MI,Michigan,510,1031,26961
20,18,IN,Indiana,496,1016,27567
20,41,OR,Oregon,431,820,23278
20,45,SC,South Carolina,407,855,25029
20,32,NV,Nevada,393,766,23806
20,21,KY,Kentucky,390,883,20820
20,22,LA,Louisiana,382,808,31989
20,42,PA,Pennsylvania,379,803,22471
20,55,WI,Wisconsin,373,754,18374
20,01,AL,Alabama,359,888,20661
20,24,MD,Maryland,353,718,23144
20,15,HI,Hawaii,306,825,15616
20,35,NM,New Mexico,295,620,16960
20,49,UT,Utah,251,570,15094
20,02,AK,Alaska,214,539,11395
20,28,MS,Mississippi,207,469,12304
20,34,NJ,New Jersey,201,381,15104
20,46,SD,South Dakota,200,393,10065
20,16,ID,Idaho,190,435,7147
20,25,MA,Massachusetts,184,317,10737
20,38,ND,North Dakota,141,291,7387
20,56,WY,Wyoming,135,322,7524
20,30,MT,Montana,132,251,6288
20,09,CT,Connecticut,84,170,6176
20,23,ME,Maine,70,127,3161
20,11,DC,District Of Columbia,64,82,4106
20,54,WV,West Virginia,56,129,2771
20,33,NH,New Hampshire,53,106,2534
20,44,RI,Rhode Island,39,73,2252
20,10,DE,Delaware,38,71,2171
20,50,VT,Vermont,30,66,1532
21,96,KY,KY Total Migration-US and Foreign,43751,86762,2423573
21,97,KY,KY Total Migration-US,43101,85317,2389533
21,98,KY,KY Total Migration-Foreign,650,1445,34040
21,97,KY,KY Total Migration-Same State,59802,118506,2525311
21,21,KY,KY Non-migrants,1473763,3214346,91060590
21,39,OH,Ohio,5832,10792,286493
21,47,TN,Tennessee,5206,10567,238301
21,18,IN,Indiana,4915,9404,228571
21,12,FL,Florida,4630,8791,386871
21,48,TX,Texas,2556,5533,167369
21,13,GA,Georgia,1652,3472,81681
21,37,NC,North Carolina,1504,3150,90828
21,06,CA,California,1470,2559,79055
21,17,IL,Illinois,1415,2702,77290
21,51,VA,Virginia,1111,2336,64387
21,26,MI,Michigan,1091,2195,64700
21,45,SC,South Carolina,864,1855,51493
21,01,AL,Alabama,791,1815,40821
21,29,MO,Missouri,780,1593,42690
21,36,NY,New York,775,1395,37560
21,08,CO,Colorado,774,1495,36509
21,57,FR,Foreign,650,1445,34040
21,42,PA,Pennsylvania,638,1198,34735
21,54,WV,West Virginia,636,1264,27847
21,53,WA,Washington,598,1301,37587
21,04,AZ,Arizona,537,1082,29894
21,24,MD,Maryland,373,732,22878
21,55,WI,Wisconsin,367,695,19379
21,22,LA,Louisiana,360,719,18052
21,20,KS,Kansas,316,743,16737
21,28,MS,Mississippi,312,662,15860
21,27,MN,Minnesota,296,630,14231
21,05,AR,Arkansas,265,562,13128
21,41,OR,Oregon,261,476,13223
21,40,OK,Oklahoma,258,572,15310
21,32,NV,Nevada,244,471,10744
21,34,NJ,New Jersey,236,473,15149
21,25,MA,Massachusetts,226,364,10260
21,15,HI,Hawaii,209,467,8479
21,19,IA,Iowa,204,418,12142
21,49,UT,Utah,169,424,12977
21,31,NE,Nebraska,141,255,6768
21,35,NM,New Mexico,130,251,6812
21,02,AK,Alaska,125,282,5464
21,16,ID,Idaho,112,240,5884
21,09,CT,Connecticut,112,191,6160
21,11,DC,District Of Columbia,95,115,5813
21,23,ME,Maine,90,204,3888
21,33,NH,New Hampshire,76,167,5213
21,30,MT,Montana,76,146,4836
21,46,SD,South Dakota,59,115,3063
21,10,DE,Delaware,52,102,2659
21,56,WY,Wyoming,50,96,2859
21,38,ND,North Dakota,50,131,3233
21,44,RI,Rhode Island,42,89,2656
21,50,VT,Vermont,20,26,989
22,96,LA,LA Total Migration-US and Foreign,43508,86086,2294130
22,97,LA,LA Total Migration-US,42708,84428,2239670
22,98,LA,LA Total Migration-Foreign,800,1658,54460
22,97,LA,LA Total Migration-Same State,63693,129216,2886459
22,22,LA,LA Non-migrants,1526709,3327016,97703340
22,48,TX,Texas,12976,26469,692068
22,28,MS,Mississippi,3325,6936,155518
22,12,FL,Florida,3133,6072,198022
22,06,CA,California,2278,3869,117920
22,13,GA,Georgia,2152,4482,90415
22,05,AR,Arkansas,1273,2678,61826
22,01,AL,Alabama,1263,2540,67463
22,47,TN,Tennessee,1249,2532,66853
22,37,NC,North Carolina,1146,2319,63411
22,08,CO,Colorado,1035,1875,55149
22,51,VA,Virginia,951,1883,52101
22,36,NY,New York,891,1408,39004
22,57,FR,Foreign,800,1658,54460
22,17,IL,Illinois,726,1327,36086
22,29,MO,Missouri,705,1461,37757
22,53,WA,Washington,678,1351,33952
22,40,OK,Oklahoma,658,1439,37934
22,39,OH,Ohio,610,1177,34557
22,45,SC,South Carolina,573,1150,33275
22,04,AZ,Arizona,539,1023,25814
22,42,PA,Pennsylvania,519,915,38811
22,26,MI,Michigan,463,842,19809
22,24,MD,Maryland,424,733,21044
22,18,IN,Indiana,375,777,18879
22,32,NV,Nevada,362,711,16302
22,21,KY,Kentucky,360,736,17229
22,25,MA,Massachusetts,348,532,17027
22,41,OR,Oregon,347,570,15028
22,20,KS,Kansas,338,755,20137
22,55,WI,Wisconsin,282,522,13269
22,34,NJ,New Jersey,259,448,13943
22,35,NM,New Mexico,237,470,13456
22,27,MN,Minnesota,209,363,9466
22,15,HI,Hawaii,208,445,9330
22,19,IA,Iowa,207,417,9758
22,49,UT,Utah,184,414,9229
22,02,AK,Alaska,176,393,9955
22,11,DC,District Of Columbia,160,215,9803
22,31,NE,Nebraska,140,315,7288
22,38,ND,North Dakota,138,274,8584
22,09,CT,Connecticut,123,231,7546
22,16,ID,Idaho,100,194,4801
22,54,WV,West Virginia,98,203,5712
22,30,MT,Montana,88,185,4239
22,56,WY,Wyoming,82,186,4538
22,23,ME,Maine,69,127,2561
22,46,SD,South Dakota,64,123,2708
22,44,RI,Rhode Island,54,102,3131
22,10,DE,Delaware,52,93,3056
22,33,NH,New Hampshire,49,92,2427
22,50,VT,Vermont,32,54,1480
23,96,ME,ME Total Migration-US and Foreign,14349,23688,833634
23,97,ME,ME Total Migration-US,14030,23146,815241
23,98,ME,ME Total Migration-Foreign,319,542,18393
23,97,ME,ME Total Migration-Same State,16465,27392,711032
23,23,ME,ME Non-migrants,506681,1001930,31643504
23,12,FL,Florida,2315,3903,175252
23,33,NH,New Hampshire,1853,2908,127743
23,25,MA,Massachusetts,1572,2237,76303
23,06,CA,California,712,1138,42956
23,36,NY,New York,704,1074,34087
23,37,NC,North Carolina,583,1094,37597
23,48,TX,Texas,488,927,25548
23,51,VA,Virginia,403,758,21212
23,09,CT,Connecticut,368,587,18486
23,42,PA,Pennsylvania,347,557,18483
23,57,FR,Foreign,319,542,18393
23,45,SC,South Carolina,313,573,21330
23,04,AZ,Arizona,308,525,15551
23,08,CO,Colorado,307,433,12998
23,53,WA,Washington,299,495,17035
23,13,GA,Georgia,288,537,15513
23,50,VT,Vermont,243,363,9900
23,47,TN,Tennessee,202,346,13838
23,34,NJ,New Jersey,191,295,9418
23,39,OH,Ohio,185,332,8618
23,24,MD,Maryland,184,319,11026
23,41,OR,Oregon,172,249,6357
23,44,RI,Rhode Island,166,235,6362
23,27,MN,Minnesota,148,338,6430
23,26,MI,Michigan,134,240,8566
23,17,IL,Illinois,115,179,4959
23,55,WI,Wisconsin,98,181,5777
23,49,UT,Utah,95,155,5496
23,01,AL,Alabama,94,177,4418
23,18,IN,Indiana,89,148,3873
23,11,DC,District Of Columbia,84,103,5066
23,29,MO,Missouri,84,167,4999
23,21,KY,Kentucky,77,149,2805
23,35,NM,New Mexico,76,121,3495
23,32,NV,Nevada,74,113,2685
23,15,HI,Hawaii,71,124,3999
23,02,AK,Alaska,58,121,2498
23,22,LA,Louisiana,56,90,2351
23,19,IA,Iowa,55,90,2750
23,30,MT,Montana,54,101,2783
23,38,ND,North Dakota,49,99,2178
23,20,KS,Kansas,41,65,1450
23,40,OK,Oklahoma,41,77,1395
23,28,MS,Mississippi,38,65,1606
23,31,NE,Nebraska,37,68,2715
23,05,AR,Arkansas,36,62,2131
23,56,WY,Wyoming,30,46,1216
23,54,WV,West Virginia,26,49,1261
23,16,ID,Idaho,24,47,1053
23,10,DE,Delaware,24,38,762
23,46,SD,South Dakota,19,48,914
24,96,MD,MD Total Migration-US and Foreign,91409,166151,6628779
24,97,MD,MD Total Migration-US,89109,161118,6460692
24,98,MD,MD Total Migration-Foreign,2300,5033,168087
24,97,MD,MD Total Migration-Same State,85579,156550,5010669
24,24,MD,MD Non-migrants,2229964,4646940,194629588
24,51,VA,Virginia,15013,27088,991176
24,12,FL,Florida,8292,15256,880870
24,11,DC,District Of Columbia,8269,12683,524336
24,42,PA,Pennsylvania,7557,13563,470965
24,06,CA,California,4981,8394,396231
24,37,NC,North Carolina,4790,9268,325045
24,36,NY,New York,4432,7159,276533
24,48,TX,Texas,4253,8843,314235
24,10,DE,Delaware,3263,5856,225507
24,13,GA,Georgia,2824,5690,174136
24,34,NJ,New Jersey,2792,5386,208375
24,57,FR,Foreign,2300,5033,168087
24,45,SC,South Carolina,2213,4187,185665
24,54,WV,West Virginia,2012,3820,101207
24,08,CO,Colorado,1528,2602,110755
24,39,OH,Ohio,1473,2740,106663
24,25,MA,Massachusetts,1386,2190,127182
24,53,WA,Washington,1217,2303,106543
24,17,IL,Illinois,1150,1989,89384
24,47,TN,Tennessee,1127,2149,88337
24,04,AZ,Arizona,966,1763,69012
24,26,MI,Michigan,785,1471,56600
24,09,CT,Connecticut,636,1117,54750
24,18,IN,Indiana,591,1149,35461
24,15,HI,Hawaii,519,1122,38632
24,29,MO,Missouri,497,967,36067
24,32,NV,Nevada,486,876,34237
24,41,OR,Oregon,480,775,34788
24,22,LA,Louisiana,461,842,29934
24,01,AL,Alabama,453,931,37659
24,21,KY,Kentucky,423,864,26128
24,27,MN,Minnesota,382,671,30637
24,49,UT,Utah,334,653,21261
24,55,WI,Wisconsin,329,599,25540
24,35,NM,New Mexico,296,552,23930
24,40,OK,Oklahoma,294,606,15855
24,23,ME,Maine,273,496,23436
24,20,KS,Kansas,267,574,19315
24,19,IA,Iowa,254,477,14053
24,33,NH,New Hampshire,243,453,28048
24,44,RI,Rhode Island,236,409,15663
24,28,MS,Mississippi,205,390,10385
24,31,NE,Nebraska,175,348,11819
24,05,AR,Arkansas,173,350,9618
24,02,AK,Alaska,167,341,9420
24,50,VT,Vermont,128,209,10580
24,16,ID,Idaho,114,251,6666
24,38,ND,North Dakota,108,199,4679
24,30,MT,Montana,104,200,8900
24,56,WY,Wyoming,85,148,9789
24,46,SD,South Dakota,73,149,4687
25,96,MA,MA Total Migration-US and Foreign,81828,133884,6844341
25,97,MA,MA Total Migration-US,79635,129950,6642962
25,98,MA,MA Total Migration-Foreign,2193,3934,201379
25,97,MA,MA Total Migration-Same State,93869,147683,7952300
25,25,MA,MA Non-migrants,2608779,5236875,265632219
25,12,FL,Florida,10168,17664,956045
25,33,NH,New Hampshire,9034,15087,680790
25,06,CA,California,8065,11880,794866
25,36,NY,New York,7701,10566,669592
25,44,RI,Rhode Island,4621,7335,288867
25,09,CT,Connecticut,4274,6961,312133
25,48,TX,Texas,3144,5936,251923
25,37,NC,North Carolina,2851,5189,258981
25,23,ME,Maine,2559,4129,196537
25,42,PA,Pennsylvania,2212,3630,177489
25,57,FR,Foreign,2193,3934,201379
25,51,VA,Virginia,2098,3685,162700
25,34,NJ,New Jersey,1978,3320,174149
25,08,CO,Colorado,1655,2379,124852
25,13,GA,Georgia,1614,2938,110786
25,17,IL,Illinois,1601,2392,220408
25,53,WA,Washington,1410,2259,125231
25,45,SC,South Carolina,1346,2454,115966
25,24,MD,Maryland,1326,2232,124332
25,50,VT,Vermont,1277,1881,85651
25,04,AZ,Arizona,1133,1893,97290
25,39,OH,Ohio,992,1854,81902
25,11,DC,District Of Columbia,872,1053,62875
25,41,OR,Oregon,784,1187,64580
25,47,TN,Tennessee,783,1415,58245
25,26,MI,Michigan,728,1307,62894
25,27,MN,Minnesota,481,869,43554
25,32,NV,Nevada,440,678,41770
25,55,WI,Wisconsin,430,716,41041
25,18,IN,Indiana,402,721,29077
25,29,MO,Missouri,369,622,27458
25,22,LA,Louisiana,355,526,18938
25,49,UT,Utah,320,606,22468
25,15,HI,Hawaii,289,452,16381
25,21,KY,Kentucky,259,489,16917
25,01,AL,Alabama,250,470,13621
25,35,NM,New Mexico,207,322,13128
25,19,IA,Iowa,179,309,9933
25,10,DE,Delaware,175,292,13787
25,40,OK,Oklahoma,169,300,9123
25,20,KS,Kansas,136,268,8938
25,02,AK,Alaska,130,235,6609
25,05,AR,Arkansas,126,241,8497
25,28,MS,Mississippi,108,201,4886
25,31,NE,Nebraska,105,213,7493
25,30,MT,Montana,102,143,5026
25,16,ID,Idaho,99,172,5811
25,54,WV,West Virginia,86,167,6100
25,56,WY,Wyoming,70,97,7288
25,38,ND,North Dakota,63,123,2949
25,46,SD,South Dakota,59,92,3083
26,96,MI,MI Total Migration-US and Foreign,73324,131173,4646237
26,97,MI,MI Total Migration-US,71575,127925,4511881
26,98,MI,MI Total Migration-Foreign,1749,3248,134356
26,97,MI,MI Total Migration-Same State,146599,263031,7150115
26,26,MI,MI Non-migrants,3641830,7647857,246530503
26,12,FL,Florida,9999,17791,827885
26,48,TX,Texas,5211,10381,327521
26,39,OH,Ohio,5035,9104,276914
26,06,CA,California,5018,8303,337878
26,17,IL,Illinois,4603,7129,311397
26,18,IN,Indiana,4085,7747,205281
26,04,AZ,Arizona,2842,5114,149476
26,37,NC,North Carolina,2652,5026,163478
26,47,TN,Tennessee,2592,4960,142506
26,13,GA,Georgia,2559,5097,141165
26,55,WI,Wisconsin,2394,4194,132572
26,08,CO,Colorado,2112,3267,117327
26,36,NY,New York,1979,3035,124400
26,57,FR,Foreign,1749,3248,134356
26,51,VA,Virginia,1645,2979,98711
26,53,WA,Washington,1519,2542,89976
26,45,SC,South Carolina,1375,2685,117185
26,42,PA,Pennsylvania,1238,2220,88242
26,21,KY,Kentucky,1179,2300,61153
26,27,MN,Minnesota,1092,1914,63947
26,29,MO,Missouri,945,1708,49990
26,32,NV,Nevada,934,1624,46398
26,24,MD,Maryland,863,1378,49957
26,25,MA,Massachusetts,851,1368,66644
26,41,OR,Oregon,803,1248,53696
26,01,AL,Alabama,797,1560,36457
26,34,NJ,New Jersey,599,1078,47695
26,22,LA,Louisiana,486,895,23593
26,19,IA,Iowa,467,958,27764
26,49,UT,Utah,420,809,34996
26,40,OK,Oklahoma,397,795,16671
26,05,AR,Arkansas,394,790,19571
26,28,MS,Mississippi,383,767,14574
26,20,KS,Kansas,381,713,20043
26,38,ND,North Dakota,356,629,19734
26,11,DC,District Of Columbia,345,447,23060
26,09,CT,Connecticut,325,556,25547
26,35,NM,New Mexico,296,516,15728
26,15,HI,Hawaii,296,521,19709
26,30,MT,Montana,273,453,12830
26,02,AK,Alaska,256,417,11422
26,31,NE,Nebraska,238,474,12447
26,54,WV,West Virginia,206,361,9560
26,16,ID,Idaho,202,417,12578
26,46,SD,South Dakota,200,364,10406
26,56,WY,Wyoming,166,289,8484
26,33,NH,New Hampshire,140,261,15020
26,23,ME,Maine,134,246,7460
26,44,RI,Rhode Island,103,169,11514
26,10,DE,Delaware,97,182,6974
26,50,VT,Vermont,93,144,4345
27,96,MN,MN Total Migration-US and Foreign,49772,88148,3572305
27,97,MN,MN Total Migration-US,48817,86437,3516139
27,98,MN,MN Total Migration-Foreign,955,1711,56166
27,97,MN,MN Total Migration-Same State,111634,196180,6018075
27,27,MN,MN Non-migrants,2088237,4445585,173106564
27,55,WI,Wisconsin,6318,10899,386120
27,38,ND,North Dakota,3746,5952,171604
27,06,CA,California,3702,6142,305454
27,12,FL,Florida,3356,6145,356625
27,48,TX,Texas,3178,6424,260542
27,04,AZ,Arizona,2555,4509,226593
27,08,CO,Colorado,2303,3675,149341
27,17,IL,Illinois,2205,3761,140514
27,19,IA,Iowa,2115,3869,113357
27,46,SD,South Dakota,1727,3116,90014
27,53,WA,Washington,1569,2793,120522
27,36,NY,New York,1112,1663,80751
27,37,NC,North Carolina,1033,2083,88088
27,57,FR,Foreign,955,1711,56166
27,26,MI,Michigan,926,1676,64547
27,13,GA,Georgia,910,1836,74562
27,41,OR,Oregon,848,1422,57527
27,29,MO,Missouri,759,1457,53256
27,39,OH,Ohio,731,1332,61771
27,51,VA,Virginia,664,1153,49476
27,47,TN,Tennessee,622,1214,52043
27,31,NE,Nebraska,618,1171,34584
27,18,IN,Indiana,603,1218,38235
27,32,NV,Nevada,589,1028,47757
27,42,PA,Pennsylvania,569,1044,49584
27,25,MA,Massachusetts,547,917,56202
27,30,MT,Montana,490,784,28549
27,20,KS,Kansas,394,801,23943
27,34,NJ,New Jersey,375,714,37564
27,45,SC,South Carolina,365,710,37545
27,24,MD,Maryland,354,628,26897
27,49,UT,Utah,319,634,25282
27,05,AR,Arkansas,286,586,20899
27,16,ID,Idaho,250,480,15389
27,21,KY,Kentucky,246,476,15510
