y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
15,05,AR,Arkansas,89,177,3757
15,11,DC,District Of Columbia,88,135,6763
15,33,NH,New Hampshire,83,123,4512
15,44,RI,Rhode Island,80,193,5995
15,31,NE,Nebraska,74,125,3385
15,23,ME,Maine,71,124,3999
15,56,WY,Wyoming,54,95,2252
15,38,ND,North Dakota,49,80,2409
15,10,DE,Delaware,44,84,2096
15,50,VT,Vermont,43,71,496
15,54,WV,West Virginia,40,67,2354
15,46,SD,South Dakota,39,81,2302
16,96,ID,ID Total Migration-US and Foreign,28594,60358,1746731
16,97,ID,ID Total Migration-US,28217,59527,1727761
16,98,ID,ID Total Migration-Foreign,377,831,18970
16,97,ID,ID Total Migration-Same State,19626,42251,792286
16,16,ID,ID Non-migrants,547833,1276657,33956812
16,06,CA,California,5650,12229,445450
16,53,WA,Washington,4546,8925,239811
16,49,UT,Utah,2350,5592,109054
16,41,OR,Oregon,2217,4379,103446
16,48,TX,Texas,1268,2899,72282
16,04,AZ,Arizona,1180,2599,62432
16,32,NV,Nevada,1144,2487,58692
16,08,CO,Colorado,1055,2213,62252
16,30,MT,Montana,966,1918,46466
16,56,WY,Wyoming,665,1479,34965
16,12,FL,Florida,569,1098,40196
16,38,ND,North Dakota,534,1082,32636
16,02,AK,Alaska,466,956,31515
16,57,FR,Foreign,377,831,18970
16,17,IL,Illinois,338,672,24638
16,37,NC,North Carolina,331,679,18375
16,51,VA,Virginia,328,733,28372
16,42,PA,Pennsylvania,275,555,19641
16,36,NY,New York,258,464,26962
16,27,MN,Minnesota,250,480,15389
16,35,NM,New Mexico,238,581,15741
16,15,HI,Hawaii,238,468,10616
16,13,GA,Georgia,235,543,10839
16,39,OH,Ohio,232,499,14419
16,29,MO,Missouri,217,453,11946
16,26,MI,Michigan,202,417,12578
16,20,KS,Kansas,190,435,7147
16,55,WI,Wisconsin,182,358,9997
16,40,OK,Oklahoma,182,420,9071
16,47,TN,Tennessee,180,371,11353
16,18,IN,Indiana,180,392,8360
16,31,NE,Nebraska,153,343,7699
16,19,IA,Iowa,152,326,7104
16,46,SD,South Dakota,136,248,6223
16,45,SC,South Carolina,121,264,6139
16,24,MD,Maryland,114,251,6666
16,21,KY,Kentucky,112,240,5884
16,22,LA,Louisiana,100,194,4801
16,25,MA,Massachusetts,99,172,5811
16,34,NJ,New Jersey,91,175,56249
16,05,AR,Arkansas,81,177,4226
16,01,AL,Alabama,75,164,3235
16,28,MS,Mississippi,66,139,2604
16,09,CT,Connecticut,62,114,6890
16,33,NH,New Hampshire,51,75,2629
16,50,VT,Vermont,40,62,1558
16,54,WV,West Virginia,30,87,1615
16,23,ME,Maine,24,47,1053
16,11,DC,District Of Columbia,16,19,966
16,10,DE,Delaware,15,33,629
16,44,RI,Rhode Island,13,21,1140
17,96,IL,IL Total Migration-US and Foreign,96201,169018,6540992
17,97,IL,IL Total Migration-US,94410,165289,6348258
17,98,IL,IL Total Migration-Foreign,1791,3729,192734
17,97,IL,IL Total Migration-Same State,141774,266101,8525584
17,17,IL,IL Non-migrants,4831204,10471541,398904972
17,18,IN,Indiana,7801,14077,377448
17,06,CA,California,7334,12678,578734
17,48,TX,Texas,6941,13131,503017
17,55,WI,Wisconsin,6666,11339,379968
17,29,MO,Missouri,6521,11426,367282
17,12,FL,Florida,6110,10136,389288
17,26,MI,Michigan,4603,7129,311397
17,19,IA,Iowa,4125,7427,184993
17,36,NY,New York,4067,6323,380246
17,39,OH,Ohio,3457,5735,258246
17,04,AZ,Arizona,2478,4228,158910
17,13,GA,Georgia,2448,4550,161271
17,51,VA,Virginia,2205,4213,173194
17,27,MN,Minnesota,2205,3761,140514
17,08,CO,Colorado,2108,3586,144700
17,42,PA,Pennsylvania,2041,3412,190678
17,37,NC,North Carolina,2011,3761,131539
17,47,TN,Tennessee,1971,3648,103161
17,57,FR,Foreign,1791,3729,192734
17,25,MA,Massachusetts,1601,2392,220408
17,34,NJ,New Jersey,1521,2901,180929
17,53,WA,Washington,1512,2757,111276
17,21,KY,Kentucky,1415,2702,77290
17,24,MD,Maryland,1150,1989,89384
17,20,KS,Kansas,963,1872,60415
17,32,NV,Nevada,962,1697,45946
17,05,AR,Arkansas,818,1514,37996
17,45,SC,South Carolina,792,1475,50516
17,22,LA,Louisiana,726,1327,36086
17,40,OK,Oklahoma,711,1362,38213
17,01,AL,Alabama,695,1313,32036
17,09,CT,Connecticut,671,1215,86734
17,11,DC,District Of Columbia,627,759,54406
17,28,MS,Mississippi,625,1254,25028
17,31,NE,Nebraska,613,1100,43443
17,41,OR,Oregon,577,945,33859
17,15,HI,Hawaii,409,792,21649
17,49,UT,Utah,398,848,23754
17,35,NM,New Mexico,386,676,21431
17,38,ND,North Dakota,311,559,15052
17,54,WV,West Virginia,207,370,10340
17,33,NH,New Hampshire,199,337,12686
17,16,ID,Idaho,196,382,12309
17,02,AK,Alaska,196,357,10729
17,46,SD,South Dakota,190,341,8559
17,44,RI,Rhode Island,175,288,12059
17,10,DE,Delaware,163,325,16253
17,30,MT,Montana,154,253,6476
17,56,WY,Wyoming,134,276,6215
17,23,ME,Maine,115,179,4959
17,50,VT,Vermont,106,172,7236
18,96,IN,IN Total Migration-US and Foreign,57008,111854,3016786
18,97,IN,IN Total Migration-US,56431,110552,2969122
18,98,IN,IN Total Migration-Foreign,577,1302,47664
18,97,IN,IN Total Migration-Same State,97728,183051,4555755
18,18,IN,IN Non-migrants,2396887,5215600,154523755
18,17,IL,Illinois,11011,22300,592732
18,21,KY,Kentucky,4915,9404,228571
18,39,OH,Ohio,4719,8849,260069
18,26,MI,Michigan,4085,7747,205281
18,12,FL,Florida,4023,7240,172487
18,48,TX,Texas,3223,6652,171999
18,06,CA,California,2586,4934,137090
18,47,TN,Tennessee,1779,3528,91509
18,37,NC,North Carolina,1371,2847,79814
18,13,GA,Georgia,1355,2840,65511
18,36,NY,New York,1324,2540,70413
18,51,VA,Virginia,1133,2308,73015
18,29,MO,Missouri,1133,2213,58425
18,04,AZ,Arizona,1013,1860,49413
18,42,PA,Pennsylvania,995,1899,63851
18,08,CO,Colorado,975,1886,54623
18,55,WI,Wisconsin,968,1955,53148
18,45,SC,South Carolina,655,1290,34565
18,27,MN,Minnesota,603,1218,38235
18,24,MD,Maryland,591,1149,35461
18,19,IA,Iowa,591,1197,32288
18,53,WA,Washington,585,1141,30704
18,57,FR,Foreign,577,1302,47664
18,01,AL,Alabama,548,1145,26296
18,34,NJ,New Jersey,529,1085,41665
18,20,KS,Kansas,496,1016,27567
18,40,OK,Oklahoma,436,858,19027
18,25,MA,Massachusetts,402,721,29077
18,32,NV,Nevada,387,711,17624
18,05,AR,Arkansas,379,828,16920
18,22,LA,Louisiana,375,777,18879
18,28,MS,Mississippi,369,739,12993
18,41,OR,Oregon,258,482,12035
18,09,CT,Connecticut,245,504,20660
18,54,WV,West Virginia,238,463,13492
18,35,NM,New Mexico,229,457,10240
18,49,UT,Utah,228,529,11160
18,31,NE,Nebraska,215,434,10623
18,15,HI,Hawaii,197,395,7435
18,38,ND,North Dakota,170,341,8294
18,02,AK,Alaska,146,314,9139
18,46,SD,South Dakota,143,311,9250
18,16,ID,Idaho,128,293,6409
18,33,NH,New Hampshire,114,227,6348
18,11,DC,District Of Columbia,110,149,13382
18,30,MT,Montana,97,168,4240
18,56,WY,Wyoming,95,153,3299
18,23,ME,Maine,89,148,3873
18,10,DE,Delaware,83,156,5393
18,44,RI,Rhode Island,50,79,2486
18,50,VT,Vermont,42,72,2116
19,96,IA,IA Total Migration-US and Foreign,29537,57748,1587058
19,97,IA,IA Total Migration-US,29278,57112,1570985
19,98,IA,IA Total Migration-Foreign,259,636,16073
19,97,IA,IA Total Migration-Same State,42908,78017,2108535
19,19,IA,IA Non-migrants,1141963,2474263,79715139
19,17,IL,Illinois,4906,9340,221740
19,31,NE,Nebraska,2969,5832,140502
19,27,MN,Minnesota,2115,3869,113357
19,48,TX,Texas,1754,3633,85559
19,29,MO,Missouri,1527,3090,74918
19,06,CA,California,1474,2841,79402
19,55,WI,Wisconsin,1355,2414,72831
19,12,FL,Florida,1087,2006,142274
19,08,CO,Colorado,987,1843,38311
19,46,SD,South Dakota,911,1814,50385
19,04,AZ,Arizona,750,1468,38034
19,20,KS,Kansas,703,1418,39324
19,37,NC,North Carolina,520,1083,25928
19,39,OH,Ohio,513,1040,29305
19,18,IN,Indiana,491,1015,25436
19,36,NY,New York,483,884,27894
19,13,GA,Georgia,479,991,22805
19,26,MI,Michigan,467,958,27764
19,51,VA,Virginia,448,935,32911
19,42,PA,Pennsylvania,419,824,26692
19,53,WA,Washington,385,736,22920
19,47,TN,Tennessee,359,772,20140
19,40,OK,Oklahoma,320,654,16647
19,05,AR,Arkansas,269,554,11821
19,32,NV,Nevada,265,535,15456
19,57,FR,Foreign,259,636,16073
19,24,MD,Maryland,254,477,14053
19,38,ND,North Dakota,246,502,14263
19,01,AL,Alabama,208,438,10476
19,22,LA,Louisiana,207,417,9758
19,49,UT,Utah,205,471,9672
19,21,KY,Kentucky,204,418,12142
19,41,OR,Oregon,202,349,8466
19,45,SC,South Carolina,189,350,8650
19,25,MA,Massachusetts,179,309,9933
19,34,NJ,New Jersey,176,346,10729
19,35,NM,New Mexico,167,320,8308
19,28,MS,Mississippi,139,313,5804
19,16,ID,Idaho,122,299,4904
19,56,WY,Wyoming,121,244,5106
19,30,MT,Montana,105,195,4259
19,15,HI,Hawaii,101,213,4166
19,02,AK,Alaska,98,188,5850
19,09,CT,Connecticut,88,160,5631
19,54,WV,West Virginia,61,121,3447
19,23,ME,Maine,55,90,2750
19,11,DC,District Of Columbia,47,68,2519
19,33,NH,New Hampshire,46,87,3172
19,10,DE,Delaware,41,69,2255
19,44,RI,Rhode Island,35,71,1395
19,50,VT,Vermont,26,48,922
20,96,KS,KS Total Migration-US and Foreign,36251,73832,2064386
20,97,KS,KS Total Migration-US,35413,71759,2012702
20,98,KS,KS Total Migration-Foreign,838,2073,51684
20,97,KS,KS Total Migration-Same State,34733,66487,1524404
20,20,KS,KS Non-migrants,1030628,2278602,74729080
20,29,MO,Missouri,9342,16765,541301
20,48,TX,Texas,3555,7780,203517
20,40,OK,Oklahoma,2255,4724,100210
20,06,CA,California,1965,4005,107118
20,08,CO,Colorado,1799,3610,94071
20,12,FL,Florida,1196,2392,65516
20,31,NE,Nebraska,1142,2211,62489
20,17,IL,Illinois,937,1774,63867
20,13,GA,Georgia,864,2019,44089
20,57,FR,Foreign,838,2073,51684
20,04,AZ,Arizona,799,1626,52793
20,19,IA,Iowa,735,1410,49490
20,51,VA,Virginia,722,1751,55672
20,37,NC,North Carolina,680,1595,38227
20,36,NY,New York,667,1332,33147
20,53,WA,Washington,602,1323,37377
20,05,AR,Arkansas,583,1194,27405
20,47,TN,Tennessee,530,1175,30327
20,39,OH,Ohio,480,907,31933
20,42,PA,Pennsylvania,402,859,25147
20,27,MN,Minnesota,394,801,23943
20,18,IN,Indiana,387,838,21889
20,26,MI,Michigan,381,713,20043
20,01,AL,Alabama,378,951,20232
20,22,LA,Louisiana,338,755,20137
20,21,KY,Kentucky,316,743,16737
20,35,NM,New Mexico,312,687,16535
20,55,WI,Wisconsin,304,622,18706
20,45,SC,South Carolina,283,648,15884
20,24,MD,Maryland,267,574,19315
20,32,NV,Nevada,251,493,15699
20,15,HI,Hawaii,240,645,12185
20,34,NJ,New Jersey,216,448,18869
20,41,OR,Oregon,209,403,9460
20,49,UT,Utah,205,485,10875
20,46,SD,South Dakota,193,349,8831
20,28,MS,Mississippi,174,363,6255
20,38,ND,North Dakota,163,315,7941
20,02,AK,Alaska,160,413,8485
20,56,WY,Wyoming,156,310,7877
20,16,ID,Idaho,147,355,7410
20,25,MA,Massachusetts,136,268,8938
20,30,MT,Montana,127,257,5686
20,09,CT,Connecticut,114,234,10105
20,54,WV,West Virginia,69,150,2953
20,33,NH,New Hampshire,50,125,3371
20,10,DE,Delaware,44,89,2670
20,44,RI,Rhode Island,41,106,2699
20,11,DC,District Of Columbia,41,67,3065
20,23,ME,Maine,41,65,1450
20,50,VT,Vermont,21,35,760
21,96,KY,KY Total Migration-US and Foreign,41887,82814,2183927
21,97,KY,KY Total Migration-US,41337,81577,2154275
21,98,KY,KY Total Migration-Foreign,550,1237,29651
21,97,KY,KY Total Migration-Same State,59802,118506,2525311
21,21,KY,KY Non-migrants,1473763,3214346,91060590
21,39,OH,Ohio,6180,11095,356019
21,18,IN,Indiana,4946,9137,219093
21,47,TN,Tennessee,4260,8614,174689
21,12,FL,Florida,3054,5578,149605
21,48,TX,Texas,2345,4918,128624
21,17,IL,Illinois,1888,3802,108795
21,06,CA,California,1532,2940,73532
21,13,GA,Georgia,1402,3031,62315
21,37,NC,North Carolina,1276,2686,75583
21,26,MI,Michigan,1179,2300,61153
21,51,VA,Virginia,1092,2238,72556
21,36,NY,New York,987,1986,55022
21,54,WV,West Virginia,845,1725,42508
21,42,PA,Pennsylvania,798,1664,59934
21,29,MO,Missouri,783,1619,44889
21,01,AL,Alabama,751,1664,41052
21,45,SC,South Carolina,675,1367,35050
21,08,CO,Colorado,613,1268,32972
21,57,FR,Foreign,550,1237,29651
21,04,AZ,Arizona,516,1071,24406
21,53,WA,Washington,490,1110,25925
21,24,MD,Maryland,423,864,26128
21,55,WI,Wisconsin,418,835,23401
21,20,KS,Kansas,390,883,20820
21,34,NJ,New Jersey,378,739,24087
21,22,LA,Louisiana,360,736,17229
21,28,MS,Mississippi,348,758,15533
21,05,AR,Arkansas,299,640,14280
21,40,OK,Oklahoma,294,624,12939
21,25,MA,Massachusetts,259,489,16917
21,27,MN,Minnesota,246,476,15510
21,19,IA,Iowa,244,467,13419
21,32,NV,Nevada,221,434,12498
21,15,HI,Hawaii,213,496,9215
21,09,CT,Connecticut,178,356,13004
21,02,AK,Alaska,171,377,8670
21,49,UT,Utah,160,351,8489
21,41,OR,Oregon,152,289,7534
21,31,NE,Nebraska,121,264,6513
21,35,NM,New Mexico,106,233,4979
21,38,ND,North Dakota,98,182,5510
21,23,ME,Maine,77,149,2805
21,16,ID,Idaho,76,177,1658
21,33,NH,New Hampshire,71,136,4594
21,30,MT,Montana,68,134,2848
21,10,DE,Delaware,65,131,4022
21,46,SD,South Dakota,63,131,2534
21,56,WY,Wyoming,62,117,4669
21,11,DC,District Of Columbia,62,96,6280
21,44,RI,Rhode Island,54,104,2135
21,50,VT,Vermont,48,96,2332
22,96,LA,LA Total Migration-US and Foreign,38252,75348,2067671
22,97,LA,LA Total Migration-US,37460,73573,2025070
22,98,LA,LA Total Migration-Foreign,792,1775,42601
22,97,LA,LA Total Migration-Same State,63693,129216,2886459
22,22,LA,LA Non-migrants,1526709,3327016,97703340
22,48,TX,Texas,9841,20169,585004
22,28,MS,Mississippi,3345,6769,148532
22,12,FL,Florida,2651,4767,120794
22,06,CA,California,2101,3805,119586
22,13,GA,Georgia,1784,3748,82426
22,01,AL,Alabama,1285,2544,67787
22,36,NY,New York,1167,2039,56214
22,47,TN,Tennessee,1063,2082,59121
22,05,AR,Arkansas,1033,2094,44048
22,37,NC,North Carolina,965,2026,45020
22,51,VA,Virginia,945,1923,62267
22,17,IL,Illinois,851,1550,53256
22,57,FR,Foreign,792,1775,42601
22,08,CO,Colorado,730,1422,35531
22,39,OH,Ohio,612,1105,32765
22,40,OK,Oklahoma,604,1307,31681
22,29,MO,Missouri,602,1164,36485
22,42,PA,Pennsylvania,587,1042,42229
22,53,WA,Washington,509,1044,24587
22,26,MI,Michigan,486,895,23593
22,45,SC,South Carolina,469,932,25290
22,24,MD,Maryland,461,842,29934
22,04,AZ,Arizona,440,868,21432
22,20,KS,Kansas,382,808,31989
22,34,NJ,New Jersey,373,656,24308
22,18,IN,Indiana,369,697,18523
22,21,KY,Kentucky,360,719,18052
22,25,MA,Massachusetts,355,526,18938
22,55,WI,Wisconsin,255,448,12479
22,32,NV,Nevada,251,474,13913
22,35,NM,New Mexico,250,510,11293
22,15,HI,Hawaii,229,580,10190
22,27,MN,Minnesota,225,378,10886
22,41,OR,Oregon,187,324,8846
22,02,AK,Alaska,170,373,9782
22,19,IA,Iowa,167,350,14598
22,09,CT,Connecticut,163,263,7969
22,38,ND,North Dakota,145,322,9691
22,49,UT,Utah,145,300,7149
22,31,NE,Nebraska,114,258,6914
22,54,WV,West Virginia,104,196,5219
22,11,DC,District Of Columbia,104,142,6189
22,56,WY,Wyoming,101,227,5946
22,30,MT,Montana,82,166,3397
22,46,SD,South Dakota,70,150,3477
22,16,ID,Idaho,68,127,2619
22,33,NH,New Hampshire,64,99,3894
22,23,ME,Maine,56,90,2351
22,10,DE,Delaware,55,112,4597
22,44,RI,Rhode Island,46,71,2202
22,50,VT,Vermont,39,70,2075
23,96,ME,ME Total Migration-US and Foreign,15319,26552,978372
23,97,ME,ME Total Migration-US,15101,26161,966683
23,98,ME,ME Total Migration-Foreign,218,391,11689
23,97,ME,ME Total Migration-Same State,16465,27392,711032
23,23,ME,ME Non-migrants,506681,1001930,31643504
23,25,MA,Massachusetts,2559,4129,196537
23,33,NH,New Hampshire,2139,3584,119330
23,12,FL,Florida,1298,2201,59405
23,36,NY,New York,1111,1833,82773
23,09,CT,Connecticut,727,1275,55848
23,06,CA,California,662,1161,43685
23,42,PA,Pennsylvania,520,911,39415
23,51,VA,Virginia,456,853,30527
23,48,TX,Texas,456,928,29780
23,37,NC,North Carolina,409,734,19225
23,50,VT,Vermont,373,639,18872
23,34,NJ,New Jersey,323,565,29317
23,08,CO,Colorado,321,568,19473
23,24,MD,Maryland,273,496,23436
23,13,GA,Georgia,238,466,14825
23,44,RI,Rhode Island,233,374,13684
23,39,OH,Ohio,221,368,12814
23,57,FR,Foreign,218,391,11689
23,45,SC,South Carolina,202,370,11806
23,04,AZ,Arizona,200,387,13217
23,53,WA,Washington,190,340,11702
23,17,IL,Illinois,177,290,11426
23,47,TN,Tennessee,167,319,8975
23,26,MI,Michigan,134,246,7460
23,41,OR,Oregon,128,204,7986
23,55,WI,Wisconsin,100,188,6839
23,49,UT,Utah,90,166,3937
23,21,KY,Kentucky,90,204,3888
23,18,IN,Indiana,85,175,4650
23,29,MO,Missouri,82,139,4400
23,02,AK,Alaska,81,132,4013
23,35,NM,New Mexico,79,134,3464
23,27,MN,Minnesota,77,105,3913
23,11,DC,District Of Columbia,75,119,8609
23,01,AL,Alabama,74,142,4030
23,20,KS,Kansas,70,127,3161
23,40,OK,Oklahoma,69,123,3903
23,22,LA,Louisiana,69,127,2561
23,32,NV,Nevada,67,118,2135
23,15,HI,Hawaii,63,145,3781
23,30,MT,Montana,56,108,3039
23,19,IA,Iowa,45,86,1921
23,54,WV,West Virginia,43,73,2897
23,10,DE,Delaware,41,77,2025
23,16,ID,Idaho,39,84,2718
23,05,AR,Arkansas,39,76,2134
23,31,NE,Nebraska,37,74,1648
23,56,WY,Wyoming,36,67,1593
23,38,ND,North Dakota,32,61,1506
23,28,MS,Mississippi,28,44,1413
23,46,SD,South Dakota,17,26,989
24,96,MD,MD Total Migration-US and Foreign,79113,145156,5049527
24,97,MD,MD Total Migration-US,77041,140187,4890559
24,98,MD,MD Total Migration-Foreign,2072,4969,158968
24,97,MD,MD Total Migration-Same State,85579,156550,5010669
24,24,MD,MD Non-migrants,2229964,4646940,194629588
24,51,VA,Virginia,13348,24554,856443
24,11,DC,District Of Columbia,9352,16599,679734
24,42,PA,Pennsylvania,6946,11595,403036
24,36,NY,New York,5500,9556,321709
24,12,FL,Florida,4659,8145,283748
24,06,CA,California,3744,7136,270179
24,34,NJ,New Jersey,3574,6696,232661
24,48,TX,Texas,3357,6663,216463
24,37,NC,North Carolina,3153,6042,161956
24,10,DE,Delaware,2378,4304,111654
24,13,GA,Georgia,2173,4328,130622
24,57,FR,Foreign,2072,4969,158968
24,54,WV,West Virginia,1487,2603,64514
24,25,MA,Massachusetts,1326,2232,124332
24,39,OH,Ohio,1295,2232,82322
24,17,IL,Illinois,1225,2225,140978
24,45,SC,South Carolina,1110,1981,52738
24,26,MI,Michigan,863,1378,49957
24,53,WA,Washington,819,1676,55741
24,09,CT,Connecticut,814,1446,63249
24,47,TN,Tennessee,811,1503,50225
24,08,CO,Colorado,802,1553,24661
24,04,AZ,Arizona,752,1539,46555
24,15,HI,Hawaii,616,1433,39693
24,18,IN,Indiana,543,964,33290
24,29,MO,Missouri,524,933,35072
24,01,AL,Alabama,452,838,25426
24,22,LA,Louisiana,424,733,21044
24,55,WI,Wisconsin,402,666,25036
24,21,KY,Kentucky,373,732,22878
24,27,MN,Minnesota,354,628,26897
24,20,KS,Kansas,353,718,23144
24,32,NV,Nevada,304,570,21398
24,40,OK,Oklahoma,300,608,15138
24,44,RI,Rhode Island,297,507,18921
24,35,NM,New Mexico,267,553,17991
24,41,OR,Oregon,256,427,14847
24,49,UT,Utah,237,497,18376
24,28,MS,Mississippi,232,464,10264
24,19,IA,Iowa,224,388,15307
24,05,AR,Arkansas,198,401,13256
24,33,NH,New Hampshire,192,317,13314
24,23,ME,Maine,184,319,11026
24,02,AK,Alaska,169,378,9727
24,31,NE,Nebraska,159,323,10140
24,50,VT,Vermont,130,181,6546
24,16,ID,Idaho,97,176,5938
24,38,ND,North Dakota,88,138,3871
24,30,MT,Montana,81,136,4034
24,46,SD,South Dakota,50,88,2472
24,56,WY,Wyoming,47,85,2037
25,96,MA,MA Total Migration-US and Foreign,66581,105995,5425339
25,97,MA,MA Total Migration-US,65086,102987,5229506
25,98,MA,MA Total Migration-Foreign,1495,3008,195832
25,97,MA,MA Total Migration-Same State,93869,147683,7952300
25,25,MA,MA Non-migrants,2608779,5236875,265632219
25,36,NY,New York,8593,12908,739202
25,33,NH,New Hampshire,5782,8545,433760
25,12,FL,Florida,5610,9207,295643
25,09,CT,Connecticut,5071,7618,439825
25,06,CA,California,5070,8057,542670
25,44,RI,Rhode Island,4447,7022,287595
25,34,NJ,New Jersey,2771,4660,337993
25,42,PA,Pennsylvania,2578,4237,266638
25,48,TX,Texas,2515,4373,184008
25,51,VA,Virginia,1849,3094,154627
25,17,IL,Illinois,1609,2614,188226
25,37,NC,North Carolina,1586,2616,105037
25,23,ME,Maine,1572,2237,76303
25,57,FR,Foreign,1495,3008,195832
25,24,MD,Maryland,1386,2190,127182
25,50,VT,Vermont,1161,1570,63835
25,13,GA,Georgia,1160,2035,76976
25,39,OH,Ohio,1078,1784,88240
25,08,CO,Colorado,1000,1614,74298
25,53,WA,Washington,878,1462,70112
25,26,MI,Michigan,851,1368,66644
25,04,AZ,Arizona,807,1241,48623
25,11,DC,District Of Columbia,764,978,64057
25,45,SC,South Carolina,624,1026,36673
25,27,MN,Minnesota,547,917,56202
25,47,TN,Tennessee,512,873,51131
25,55,WI,Wisconsin,472,792,37142
25,18,IN,Indiana,458,782,56370
25,29,MO,Missouri,427,706,31357
25,41,OR,Oregon,421,650,26947
25,22,LA,Louisiana,348,532,17027
25,32,NV,Nevada,276,452,16851
25,49,UT,Utah,273,522,15687
25,15,HI,Hawaii,268,464,18128
25,01,AL,Alabama,239,445,16062
25,21,KY,Kentucky,226,364,10260
25,35,NM,New Mexico,192,303,11486
25,19,IA,Iowa,192,305,12021
25,20,KS,Kansas,184,317,10737
25,10,DE,Delaware,183,306,14539
25,40,OK,Oklahoma,181,312,9007
25,05,AR,Arkansas,144,231,7034
25,02,AK,Alaska,113,211,6029
25,28,MS,Mississippi,109,199,6498
25,54,WV,West Virginia,102,165,4399
25,31,NE,Nebraska,99,146,5860
25,30,MT,Montana,98,133,4799
25,16,ID,Idaho,73,99,5205
25,38,ND,North Dakota,71,137,3600
25,46,SD,South Dakota,59,85,2293
25,56,WY,Wyoming,57,83,4671
26,96,MI,MI Total Migration-US and Foreign,62369,118993,3922953
26,97,MI,MI Total Migration-US,61250,116523,3801261
26,98,MI,MI Total Migration-Foreign,1119,2470,121693
26,97,MI,MI Total Migration-Same State,146599,263031,7150115
26,26,MI,MI Non-migrants,3641830,7647857,246530503
26,12,FL,Florida,5710,9881,285618
26,17,IL,Illinois,5302,9683,464135
26,39,OH,Ohio,5225,9796,350121
26,48,TX,Texas,4739,9501,272562
26,18,IN,Indiana,4147,8296,241529
26,06,CA,California,4060,7538,276214
26,36,NY,New York,2286,4426,161452
26,55,WI,Wisconsin,2115,4017,117055
26,13,GA,Georgia,1810,3680,84334
26,37,NC,North Carolina,1804,3544,100673
26,04,AZ,Arizona,1782,3361,95211
26,47,TN,Tennessee,1748,3401,86910
26,51,VA,Virginia,1575,3137,114811
26,08,CO,Colorado,1575,2859,92279
26,42,PA,Pennsylvania,1474,2885,112671
26,57,FR,Foreign,1119,2470,121693
26,21,KY,Kentucky,1091,2195,64700
26,53,WA,Washington,971,1850,59886
26,29,MO,Missouri,945,1865,57519
26,27,MN,Minnesota,926,1676,64547
26,45,SC,South Carolina,867,1641,45596
26,24,MD,Maryland,785,1471,56600
26,34,NJ,New Jersey,742,1489,70758
26,25,MA,Massachusetts,728,1307,62894
26,01,AL,Alabama,682,1406,32432
26,32,NV,Nevada,671,1238,28982
26,19,IA,Iowa,593,1224,35087
26,20,KS,Kansas,510,1031,26961
26,38,ND,North Dakota,499,843,22279
26,40,OK,Oklahoma,492,1002,19935
26,41,OR,Oregon,474,847,31474
26,22,LA,Louisiana,463,842,19809
26,05,AR,Arkansas,424,862,17350
26,49,UT,Utah,390,856,19013
26,09,CT,Connecticut,362,700,39118
26,28,MS,Mississippi,311,637,10447
26,15,HI,Hawaii,297,579,13194
26,02,AK,Alaska,271,536,15164
26,35,NM,New Mexico,270,538,13327
26,31,NE,Nebraska,262,508,15985
26,56,WY,Wyoming,246,481,10395
26,11,DC,District Of Columbia,242,313,15604
26,54,WV,West Virginia,223,449,12760
26,30,MT,Montana,218,385,9505
26,16,ID,Idaho,173,339,7037
26,46,SD,South Dakota,154,289,7407
26,33,NH,New Hampshire,152,271,8791
26,23,ME,Maine,134,240,8566
26,10,DE,Delaware,131,254,9169
26,50,VT,Vermont,115,204,7457
26,44,RI,Rhode Island,84,150,5936
27,96,MN,MN Total Migration-US and Foreign,48009,87019,2919539
27,97,MN,MN Total Migration-US,47357,85706,2865126
27,98,MN,MN Total Migration-Foreign,652,1313,54413
27,97,MN,MN Total Migration-Same State,111634,196180,6018075
27,27,MN,MN Non-migrants,2088237,4445585,173106564
27,55,WI,Wisconsin,7360,11885,397356
27,38,ND,North Dakota,4732,8240,236764
27,06,CA,California,3261,5977,244359
27,48,TX,Texas,2784,5598,163185
27,17,IL,Illinois,2750,5042,189811
27,19,IA,Iowa,2693,4856,145882
27,12,FL,Florida,1889,3229,110907
27,46,SD,South Dakota,1629,2974,77554
27,08,CO,Colorado,1575,2942,94284
27,04,AZ,Arizona,1482,2637,84793
27,36,NY,New York,1273,2210,97141
27,26,MI,Michigan,1092,1914,63947
27,53,WA,Washington,1021,1941,55237
27,29,MO,Missouri,911,1754,55312
27,39,OH,Ohio,872,1643,66173
27,37,NC,North Carolina,806,1597,45437
27,13,GA,Georgia,768,1511,58255
27,31,NE,Nebraska,752,1491,42703
27,42,PA,Pennsylvania,679,1232,47717
27,18,IN,Indiana,672,1277,41203
27,57,FR,Foreign,652,1313,54413
27,51,VA,Virginia,638,1211,47185
27,20,KS,Kansas,582,1218,39113
27,47,TN,Tennessee,528,997,27722
27,25,MA,Massachusetts,481,869,43554
27,41,OR,Oregon,477,841,26782
27,32,NV,Nevada,418,736,22190
27,34,NJ,New Jersey,395,750,49577
27,30,MT,Montana,385,633,15672
27,24,MD,Maryland,382,671,30637
27,40,OK,Oklahoma,333,685,14952
27,21,KY,Kentucky,296,630,14231
27,49,UT,Utah,293,676,17042
27,05,AR,Arkansas,288,576,18423
27,02,AK,Alaska,271,487,16600
