y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
15,05,AR,Arkansas,88,177,4268
15,11,DC,District Of Columbia,79,148,7686
15,31,NE,Nebraska,77,162,7227
15,44,RI,Rhode Island,75,161,4384
15,23,ME,Maine,69,139,3884
15,33,NH,New Hampshire,52,89,3682
15,54,WV,West Virginia,48,92,2637
15,10,DE,Delaware,43,77,1670
15,56,WY,Wyoming,41,79,2799
15,46,SD,South Dakota,38,61,1924
15,38,ND,North Dakota,36,63,1225
15,50,VT,Vermont,28,43,1027
16,96,ID,ID Total Migration-US and Foreign,33561,69676,2289852
16,97,ID,ID Total Migration-US,33265,69035,2274642
16,98,ID,ID Total Migration-Foreign,296,641,15210
16,97,ID,ID Total Migration-Same State,21961,46387,988090
16,16,ID,ID Non-migrants,576277,1325045,38718655
16,06,CA,California,8092,17310,712306
16,53,WA,Washington,5575,10977,372334
16,49,UT,Utah,2849,6737,146337
16,41,OR,Oregon,2722,5432,157342
16,04,AZ,Arizona,1318,2730,80275
16,48,TX,Texas,1280,2870,90961
16,08,CO,Colorado,1266,2507,83843
16,32,NV,Nevada,1134,2335,66719
16,30,MT,Montana,1049,1978,47041
16,12,FL,Florida,592,1120,33272
16,56,WY,Wyoming,574,1228,31383
16,02,AK,Alaska,529,1102,36578
16,51,VA,Virginia,357,778,32336
16,37,NC,North Carolina,321,692,17247
16,17,IL,Illinois,320,620,22120
16,36,NY,New York,301,525,18289
16,57,FR,Foreign,296,641,15210
16,39,OH,Ohio,291,591,20585
16,13,GA,Georgia,274,592,19269
16,38,ND,North Dakota,270,543,14699
16,35,NM,New Mexico,267,538,18159
16,27,MN,Minnesota,253,447,17860
16,29,MO,Missouri,246,505,12976
16,15,HI,Hawaii,244,500,14576
16,26,MI,Michigan,232,433,16158
16,42,PA,Pennsylvania,231,437,13348
16,47,TN,Tennessee,220,478,18051
16,40,OK,Oklahoma,214,446,11668
16,20,KS,Kansas,205,419,11294
16,55,WI,Wisconsin,204,388,12218
16,18,IN,Indiana,179,385,11337
16,31,NE,Nebraska,163,324,10111
16,19,IA,Iowa,160,336,7384
16,45,SC,South Carolina,127,272,8180
16,46,SD,South Dakota,126,276,6962
16,24,MD,Maryland,124,261,9741
16,25,MA,Massachusetts,120,221,23983
16,01,AL,Alabama,110,252,5114
16,05,AR,Arkansas,107,236,6532
16,22,LA,Louisiana,102,196,5031
16,21,KY,Kentucky,90,194,3145
16,34,NJ,New Jersey,84,154,7134
16,28,MS,Mississippi,67,153,3085
16,09,CT,Connecticut,61,115,5323
16,33,NH,New Hampshire,44,80,2503
16,54,WV,West Virginia,37,81,1778
16,11,DC,District Of Columbia,34,43,2869
16,50,VT,Vermont,30,48,1250
16,23,ME,Maine,30,63,1836
16,10,DE,Delaware,21,49,1273
16,44,RI,Rhode Island,19,38,825
17,96,IL,IL Total Migration-US and Foreign,100792,172137,6682811
17,97,IL,IL Total Migration-US,99923,170257,6639980
17,98,IL,IL Total Migration-Foreign,869,1880,42831
17,97,IL,IL Total Migration-Same State,145406,268996,9147675
17,17,IL,IL Non-migrants,4814182,10243333,412362145
17,18,IN,Indiana,8320,14907,430536
17,06,CA,California,8209,13621,723791
17,12,FL,Florida,7357,12128,490916
17,55,WI,Wisconsin,6991,11735,391975
17,29,MO,Missouri,6936,11899,350952
17,48,TX,Texas,6753,12562,433115
17,26,MI,Michigan,4562,6935,291641
17,36,NY,New York,4170,6223,418640
17,19,IA,Iowa,4119,7367,210013
17,39,OH,Ohio,3341,5306,257669
17,04,AZ,Arizona,2778,4685,151569
17,13,GA,Georgia,2654,4834,158054
17,08,CO,Colorado,2334,3758,147588
17,27,MN,Minnesota,2278,3723,170390
17,51,VA,Virginia,2235,3947,171821
17,47,TN,Tennessee,2196,3848,103540
17,37,NC,North Carolina,2072,3603,134875
17,42,PA,Pennsylvania,1992,3310,168193
17,53,WA,Washington,1842,3134,151304
17,25,MA,Massachusetts,1694,2337,141156
17,34,NJ,New Jersey,1567,2833,185594
17,21,KY,Kentucky,1505,2748,75258
17,24,MD,Maryland,1154,1924,94031
17,32,NV,Nevada,1058,1912,56866
17,20,KS,Kansas,945,1757,60942
17,45,SC,South Carolina,875,1631,55485
17,57,FR,Foreign,869,1880,42831
17,05,AR,Arkansas,823,1563,42790
17,22,LA,Louisiana,763,1327,41074
17,01,AL,Alabama,750,1429,37299
17,11,DC,District Of Columbia,730,875,64015
17,41,OR,Oregon,720,1107,51191
17,40,OK,Oklahoma,707,1332,36210
17,09,CT,Connecticut,704,1216,78128
17,28,MS,Mississippi,658,1326,25507
17,31,NE,Nebraska,617,1133,37269
17,49,UT,Utah,487,944,30127
17,35,NM,New Mexico,446,797,26204
17,15,HI,Hawaii,402,778,21193
17,38,ND,North Dakota,260,449,13762
17,02,AK,Alaska,215,409,11348
17,46,SD,South Dakota,208,378,11248
17,33,NH,New Hampshire,198,319,12945
17,30,MT,Montana,196,321,8969
17,44,RI,Rhode Island,192,288,13499
17,16,ID,Idaho,190,393,8595
17,54,WV,West Virginia,171,305,10385
17,10,DE,Delaware,164,285,11004
17,56,WY,Wyoming,143,243,7549
17,23,ME,Maine,138,223,8109
17,50,VT,Vermont,104,150,5644
18,96,IN,IN Total Migration-US and Foreign,64308,124017,3572668
18,97,IN,IN Total Migration-US,63955,123258,3556613
18,98,IN,IN Total Migration-Foreign,353,759,16055
18,97,IN,IN Total Migration-Same State,102647,190953,5014716
18,18,IN,IN Non-migrants,2417842,5184571,164992328
18,17,IL,Illinois,12903,25754,736393
18,21,KY,Kentucky,5552,10318,261705
18,12,FL,Florida,5341,9693,278805
18,39,OH,Ohio,5223,9529,276147
18,26,MI,Michigan,4441,8235,243211
18,48,TX,Texas,3339,6747,189529
18,06,CA,California,3118,5960,206201
18,47,TN,Tennessee,1987,3868,107043
18,13,GA,Georgia,1517,3113,81432
18,36,NY,New York,1471,2879,80883
18,37,NC,North Carolina,1410,2781,77337
18,08,CO,Colorado,1271,2318,65523
18,29,MO,Missouri,1196,2319,66325
18,04,AZ,Arizona,1158,2220,64670
18,51,VA,Virginia,1142,2338,70099
18,55,WI,Wisconsin,1024,1921,57617
18,42,PA,Pennsylvania,985,1866,70033
18,53,WA,Washington,828,1643,58352
18,45,SC,South Carolina,737,1458,41262
18,01,AL,Alabama,633,1260,29313
18,19,IA,Iowa,620,1235,31994
18,34,NJ,New Jersey,613,1241,45010
18,27,MN,Minnesota,609,1142,40930
18,24,MD,Maryland,599,1170,36038
18,32,NV,Nevada,502,950,24581
18,20,KS,Kansas,458,910,22342
18,05,AR,Arkansas,450,901,19752
18,40,OK,Oklahoma,439,925,19710
18,25,MA,Massachusetts,426,792,33395
18,22,LA,Louisiana,393,802,21135
18,28,MS,Mississippi,369,743,14804
18,41,OR,Oregon,355,645,18718
18,57,FR,Foreign,353,759,16055
18,49,UT,Utah,320,715,16421
18,31,NE,Nebraska,270,591,14139
18,09,CT,Connecticut,264,498,19754
18,54,WV,West Virginia,252,494,14224
18,15,HI,Hawaii,232,482,10607
18,35,NM,New Mexico,220,415,11926
18,02,AK,Alaska,146,287,7377
18,16,ID,Idaho,139,296,7732
18,38,ND,North Dakota,131,272,8434
18,46,SD,South Dakota,124,238,5627
18,33,NH,New Hampshire,124,226,8577
18,11,DC,District Of Columbia,114,151,10475
18,30,MT,Montana,113,176,6323
18,23,ME,Maine,97,188,5854
18,10,DE,Delaware,90,185,6435
18,56,WY,Wyoming,88,170,5316
18,44,RI,Rhode Island,68,104,3347
18,50,VT,Vermont,54,94,3755
19,96,IA,IA Total Migration-US and Foreign,30616,57912,1624649
19,97,IA,IA Total Migration-US,30457,57580,1617748
19,98,IA,IA Total Migration-Foreign,159,332,6901
19,97,IA,IA Total Migration-Same State,43328,77741,2125846
19,19,IA,IA Non-migrants,1150067,2476286,83617610
19,17,IL,Illinois,4914,9139,247278
19,31,NE,Nebraska,3022,5857,147198
19,27,MN,Minnesota,2147,3823,116207
19,48,TX,Texas,1761,3572,90640
19,29,MO,Missouri,1637,3172,79008
19,06,CA,California,1582,2940,84788
19,12,FL,Florida,1443,2534,75164
19,55,WI,Wisconsin,1310,2360,72270
19,08,CO,Colorado,1175,2151,66530
19,46,SD,South Dakota,960,1638,43602
19,04,AZ,Arizona,903,1650,46916
19,20,KS,Kansas,698,1362,47043
19,18,IN,Indiana,561,1150,42800
19,26,MI,Michigan,503,937,25606
19,53,WA,Washington,501,967,27870
19,37,NC,North Carolina,498,1036,25142
19,36,NY,New York,477,825,24828
19,39,OH,Ohio,455,845,28897
19,13,GA,Georgia,436,928,22700
19,51,VA,Virginia,427,830,30522
19,42,PA,Pennsylvania,383,747,22468
19,47,TN,Tennessee,383,743,19217
19,40,OK,Oklahoma,342,694,16147
19,32,NV,Nevada,290,532,13626
19,41,OR,Oregon,281,503,21091
19,05,AR,Arkansas,272,544,12588
19,21,KY,Kentucky,236,483,9793
19,24,MD,Maryland,235,395,13356
19,38,ND,North Dakota,217,445,11866
19,45,SC,South Carolina,205,404,9885
19,49,UT,Utah,192,425,9883
19,22,LA,Louisiana,191,395,13368
19,01,AL,Alabama,183,364,9251
19,25,MA,Massachusetts,181,319,10186
19,34,NJ,New Jersey,167,305,13407
19,28,MS,Mississippi,165,342,7559
19,57,FR,Foreign,159,332,6901
19,35,NM,New Mexico,148,259,7643
19,30,MT,Montana,136,294,6362
19,15,HI,Hawaii,128,284,3953
19,16,ID,Idaho,125,272,5789
19,02,AK,Alaska,117,266,6603
19,09,CT,Connecticut,96,173,7599
19,56,WY,Wyoming,87,162,4378
19,11,DC,District Of Columbia,53,66,3620
19,54,WV,West Virginia,51,100,3061
19,23,ME,Maine,50,111,2670
19,44,RI,Rhode Island,40,89,2729
19,33,NH,New Hampshire,40,68,2278
19,10,DE,Delaware,31,46,1640
19,50,VT,Vermont,22,34,721
20,96,KS,KS Total Migration-US and Foreign,37693,74131,2090868
20,97,KS,KS Total Migration-US,36962,72408,2056332
20,98,KS,KS Total Migration-Foreign,731,1723,34536
20,97,KS,KS Total Migration-Same State,34721,65429,1586398
20,20,KS,KS Non-migrants,1027125,2247860,76558571
20,29,MO,Missouri,10316,18089,548330
20,48,TX,Texas,3481,7288,189257
20,40,OK,Oklahoma,2161,4528,104876
20,06,CA,California,2144,4456,129170
20,08,CO,Colorado,1957,3789,102302
20,12,FL,Florida,1493,2855,79930
20,31,NE,Nebraska,1122,2112,59836
20,17,IL,Illinois,1002,1922,67338
20,04,AZ,Arizona,822,1593,45738
20,13,GA,Georgia,797,1750,48801
20,53,WA,Washington,742,1606,42215
20,57,FR,Foreign,731,1723,34536
20,19,IA,Iowa,710,1390,42166
20,36,NY,New York,664,1293,42296
20,51,VA,Virginia,659,1485,43126
20,37,NC,North Carolina,659,1479,33013
20,05,AR,Arkansas,581,1145,27373
20,47,TN,Tennessee,486,1033,28359
20,39,OH,Ohio,417,824,25607
20,42,PA,Pennsylvania,405,784,23935
20,27,MN,Minnesota,401,761,30127
20,18,IN,Indiana,400,768,28128
20,26,MI,Michigan,383,756,19393
20,01,AL,Alabama,338,769,18909
20,55,WI,Wisconsin,337,664,23403
20,45,SC,South Carolina,329,699,17239
20,32,NV,Nevada,318,645,17877
20,22,LA,Louisiana,316,680,16344
20,24,MD,Maryland,297,603,20731
20,35,NM,New Mexico,283,593,12901
20,21,KY,Kentucky,279,594,15151
20,15,HI,Hawaii,264,659,13649
20,41,OR,Oregon,244,441,11457
20,34,NJ,New Jersey,222,419,17066
20,49,UT,Utah,215,525,12541
20,28,MS,Mississippi,208,411,8715
20,02,AK,Alaska,197,484,10809
20,25,MA,Massachusetts,187,331,14246
20,46,SD,South Dakota,183,337,10429
20,16,ID,Idaho,144,311,7088
20,38,ND,North Dakota,132,280,7745
20,30,MT,Montana,131,247,6156
20,56,WY,Wyoming,124,255,6866
20,09,CT,Connecticut,109,204,7935
20,33,NH,New Hampshire,58,110,3357
20,23,ME,Maine,58,105,2570
20,54,WV,West Virginia,55,105,3060
20,11,DC,District Of Columbia,45,67,3292
20,10,DE,Delaware,45,88,3134
20,44,RI,Rhode Island,26,45,1553
20,50,VT,Vermont,16,31,791
21,96,KY,KY Total Migration-US and Foreign,44226,85581,2329996
21,97,KY,KY Total Migration-US,43777,84598,2309528
21,98,KY,KY Total Migration-Foreign,449,983,20468
21,97,KY,KY Total Migration-Same State,62652,122722,2791702
21,21,KY,KY Non-migrants,1480825,3197204,95527037
21,39,OH,Ohio,6313,11008,328892
21,18,IN,Indiana,4938,9026,227915
21,47,TN,Tennessee,4692,9269,211970
21,12,FL,Florida,3925,7382,192993
21,48,TX,Texas,2112,4504,117040
21,17,IL,Illinois,2004,3955,110428
21,06,CA,California,1776,3384,105757
21,13,GA,Georgia,1504,3108,82308
21,37,NC,North Carolina,1359,2753,70576
21,26,MI,Michigan,1248,2411,57188
21,51,VA,Virginia,1153,2252,69171
21,36,NY,New York,1038,2007,66755
21,54,WV,West Virginia,872,1710,46209
21,42,PA,Pennsylvania,811,1577,54129
21,29,MO,Missouri,778,1549,38687
21,01,AL,Alabama,743,1519,36672
21,08,CO,Colorado,715,1447,40265
21,45,SC,South Carolina,712,1335,38650
21,04,AZ,Arizona,574,1119,30231
21,53,WA,Washington,501,1074,30256
21,57,FR,Foreign,449,983,20468
21,24,MD,Maryland,431,845,27718
21,55,WI,Wisconsin,430,823,29870
21,34,NJ,New Jersey,388,719,24867
21,22,LA,Louisiana,383,833,20343
21,20,KS,Kansas,329,737,18882
21,28,MS,Mississippi,321,703,18002
21,40,OK,Oklahoma,317,736,17770
21,05,AR,Arkansas,292,577,14410
21,25,MA,Massachusetts,285,518,18681
21,27,MN,Minnesota,247,485,13800
21,32,NV,Nevada,241,468,15572
21,19,IA,Iowa,232,476,11939
21,41,OR,Oregon,226,410,10672
21,15,HI,Hawaii,212,522,12133
21,09,CT,Connecticut,197,366,12944
21,49,UT,Utah,189,451,11237
21,02,AK,Alaska,152,333,8724
21,31,NE,Nebraska,141,306,8267
21,35,NM,New Mexico,140,270,8630
21,33,NH,New Hampshire,103,192,5569
21,11,DC,District Of Columbia,102,156,10646
21,23,ME,Maine,96,203,3806
21,16,ID,Idaho,91,198,4819
21,38,ND,North Dakota,84,165,3653
21,10,DE,Delaware,79,140,4783
21,30,MT,Montana,77,141,3656
21,46,SD,South Dakota,66,130,3664
21,56,WY,Wyoming,64,135,2943
21,50,VT,Vermont,48,82,2843
21,44,RI,Rhode Island,46,89,2592
22,96,LA,LA Total Migration-US and Foreign,35783,69460,1948619
22,97,LA,LA Total Migration-US,35243,68192,1923215
22,98,LA,LA Total Migration-Foreign,540,1268,25404
22,97,LA,LA Total Migration-Same State,63838,129713,2996187
22,22,LA,LA Non-migrants,1502848,3259888,98744490
22,48,TX,Texas,9336,19101,521512
22,28,MS,Mississippi,3340,6601,150711
22,12,FL,Florida,2529,4758,142140
22,06,CA,California,2138,3844,135793
22,13,GA,Georgia,1512,2986,65663
22,01,AL,Alabama,1156,2201,63399
22,05,AR,Arkansas,1098,2238,50618
22,36,NY,New York,1036,1734,59100
22,47,TN,Tennessee,971,1809,48891
22,37,NC,North Carolina,951,1909,46385
22,51,VA,Virginia,889,1788,58012
22,17,IL,Illinois,742,1290,44619
22,08,CO,Colorado,679,1262,35615
22,29,MO,Missouri,578,1064,25988
22,57,FR,Foreign,540,1268,25404
22,53,WA,Washington,540,1009,32033
22,39,OH,Ohio,528,1001,30343
22,40,OK,Oklahoma,514,1066,26094
22,42,PA,Pennsylvania,513,907,27140
22,45,SC,South Carolina,457,936,26045
22,26,MI,Michigan,453,796,33592
22,04,AZ,Arizona,412,781,22539
22,24,MD,Maryland,407,700,24263
22,18,IN,Indiana,369,632,15492
22,21,KY,Kentucky,326,690,17278
22,34,NJ,New Jersey,321,613,25272
22,25,MA,Massachusetts,306,481,17648
22,20,KS,Kansas,288,571,14029
22,32,NV,Nevada,266,494,12598
22,41,OR,Oregon,215,335,11116
22,55,WI,Wisconsin,208,363,10184
22,27,MN,Minnesota,190,310,10086
22,35,NM,New Mexico,187,401,9498
22,15,HI,Hawaii,187,429,10073
22,02,AK,Alaska,155,381,9599
22,19,IA,Iowa,154,291,8631
22,31,NE,Nebraska,148,299,7844
22,49,UT,Utah,147,261,7833
22,09,CT,Connecticut,144,244,12951
22,11,DC,District Of Columbia,108,138,7112
22,54,WV,West Virginia,92,189,5086
22,38,ND,North Dakota,91,207,7470
22,16,ID,Idaho,89,180,4110
22,30,MT,Montana,88,180,4713
22,56,WY,Wyoming,78,161,5038
22,23,ME,Maine,67,117,4216
22,46,SD,South Dakota,61,131,2671
22,10,DE,Delaware,57,101,3067
22,33,NH,New Hampshire,50,89,4625
22,44,RI,Rhode Island,39,73,2523
22,50,VT,Vermont,33,50,1959
23,96,ME,ME Total Migration-US and Foreign,17735,29831,1257908
23,97,ME,ME Total Migration-US,17625,29601,1253102
23,98,ME,ME Total Migration-Foreign,110,230,4806
23,97,ME,ME Total Migration-Same State,17569,29051,798279
23,23,ME,ME Non-migrants,518499,1012752,34381433
23,25,MA,Massachusetts,3034,4733,256520
23,33,NH,New Hampshire,2429,3862,147356
23,12,FL,Florida,1871,3202,114410
23,36,NY,New York,1152,1846,89606
23,06,CA,California,821,1371,73628
23,09,CT,Connecticut,808,1315,63779
23,42,PA,Pennsylvania,545,938,34562
23,48,TX,Texas,523,959,38806
23,37,NC,North Carolina,493,890,29977
23,51,VA,Virginia,478,902,35008
23,08,CO,Colorado,419,688,22907
23,50,VT,Vermont,405,619,21084
23,34,NJ,New Jersey,376,615,36918
23,04,AZ,Arizona,279,516,15565
23,13,GA,Georgia,276,512,17193
23,53,WA,Washington,269,459,16151
23,24,MD,Maryland,257,464,28809
23,45,SC,South Carolina,253,456,14278
23,44,RI,Rhode Island,246,407,13271
23,39,OH,Ohio,244,418,17988
23,47,TN,Tennessee,192,358,9054
23,17,IL,Illinois,169,268,12952
23,26,MI,Michigan,166,286,10693
23,41,OR,Oregon,139,228,9524
23,18,IN,Indiana,115,236,7576
23,29,MO,Missouri,112,228,7674
23,57,FR,Foreign,110,230,4806
23,49,UT,Utah,108,225,5218
23,11,DC,District Of Columbia,104,154,13697
23,55,WI,Wisconsin,104,165,7803
23,27,MN,Minnesota,101,170,8958
23,02,AK,Alaska,90,179,7225
23,22,LA,Louisiana,81,137,5843
23,20,KS,Kansas,78,135,4318
23,40,OK,Oklahoma,76,148,3081
23,30,MT,Montana,75,116,3549
23,32,NV,Nevada,74,121,3982
23,01,AL,Alabama,73,163,5306
23,35,NM,New Mexico,73,120,7066
23,21,KY,Kentucky,70,146,4805
23,15,HI,Hawaii,64,120,3920
23,19,IA,Iowa,50,94,2462
23,54,WV,West Virginia,47,92,2418
23,16,ID,Idaho,43,78,1617
23,10,DE,Delaware,43,72,3381
23,56,WY,Wyoming,38,84,1527
23,05,AR,Arkansas,37,76,1947
23,31,NE,Nebraska,34,64,3425
23,28,MS,Mississippi,34,62,3469
23,38,ND,North Dakota,33,63,1650
23,46,SD,South Dakota,24,41,1144
24,96,MD,MD Total Migration-US and Foreign,84387,149236,5494855
24,97,MD,MD Total Migration-US,82812,145570,5386129
24,98,MD,MD Total Migration-Foreign,1575,3666,108726
24,97,MD,MD Total Migration-Same State,91268,166339,5378067
24,24,MD,MD Non-migrants,2250805,4628099,207353021
24,51,VA,Virginia,14324,25295,949111
24,11,DC,District Of Columbia,10123,17280,718737
24,42,PA,Pennsylvania,7319,12218,431399
24,36,NY,New York,5601,9296,359777
24,12,FL,Florida,5458,9332,426750
24,06,CA,California,4115,7290,304671
24,34,NJ,New Jersey,3494,6216,226167
24,48,TX,Texas,3427,6596,223386
24,37,NC,North Carolina,3313,6122,174342
24,10,DE,Delaware,2853,4985,150915
24,13,GA,Georgia,2320,4520,127865
24,54,WV,West Virginia,1664,2960,78417
24,57,FR,Foreign,1575,3666,108726
24,25,MA,Massachusetts,1460,2311,113435
24,39,OH,Ohio,1344,2179,77922
24,17,IL,Illinois,1263,2107,92196
24,45,SC,South Carolina,1259,2244,66323
24,53,WA,Washington,980,1935,67432
24,08,CO,Colorado,974,1707,59388
24,09,CT,Connecticut,908,1625,80298
24,26,MI,Michigan,897,1474,54414
24,47,TN,Tennessee,867,1559,47933
24,04,AZ,Arizona,830,1562,57820
24,15,HI,Hawaii,657,1457,43570
24,18,IN,Indiana,564,928,32682
24,29,MO,Missouri,526,933,42736
24,22,LA,Louisiana,498,949,28509
24,01,AL,Alabama,494,906,28185
24,55,WI,Wisconsin,426,660,26563
24,21,KY,Kentucky,415,774,23811
24,27,MN,Minnesota,415,708,29480
24,32,NV,Nevada,401,759,22293
24,40,OK,Oklahoma,315,627,16822
24,41,OR,Oregon,311,500,18688
24,20,KS,Kansas,306,624,19207
24,49,UT,Utah,286,588,17186
24,44,RI,Rhode Island,258,431,15098
24,35,NM,New Mexico,249,453,16611
24,28,MS,Mississippi,235,467,12593
24,19,IA,Iowa,227,375,21312
24,33,NH,New Hampshire,202,337,12587
24,23,ME,Maine,192,323,13226
24,02,AK,Alaska,173,367,10395
24,05,AR,Arkansas,171,313,10029
24,31,NE,Nebraska,163,321,9498
24,50,VT,Vermont,131,215,6668
24,16,ID,Idaho,101,172,4596
24,38,ND,North Dakota,93,168,4520
24,30,MT,Montana,76,138,3501
24,56,WY,Wyoming,68,133,3495
24,46,SD,South Dakota,66,131,3573
25,96,MA,MA Total Migration-US and Foreign,71861,111355,6082734
25,97,MA,MA Total Migration-US,71254,110054,6060391
25,98,MA,MA Total Migration-Foreign,607,1301,22343
25,97,MA,MA Total Migration-Same State,100875,158624,8731479
25,25,MA,MA Non-migrants,2670438,5285896,293981046
25,36,NY,New York,9126,13332,846932
25,12,FL,Florida,6879,11046,447077
25,33,NH,New Hampshire,6328,9411,553503
25,06,CA,California,5658,8727,607570
25,09,CT,Connecticut,5465,8299,537742
25,44,RI,Rhode Island,4906,7693,326793
25,34,NJ,New Jersey,2979,4738,327215
25,42,PA,Pennsylvania,2724,4169,223781
25,48,TX,Texas,2572,4192,212860
25,51,VA,Virginia,1976,3191,169198
25,37,NC,North Carolina,1815,2928,117352
25,17,IL,Illinois,1730,2697,204637
25,23,ME,Maine,1716,2432,96274
25,24,MD,Maryland,1533,2379,220670
25,13,GA,Georgia,1268,2195,89774
25,50,VT,Vermont,1155,1591,69525
25,08,CO,Colorado,1100,1563,77773
25,39,OH,Ohio,1083,1794,106764
25,53,WA,Washington,1055,1635,95512
25,26,MI,Michigan,871,1337,69293
25,11,DC,District Of Columbia,829,1023,87238
25,04,AZ,Arizona,812,1265,60257
25,45,SC,South Carolina,737,1209,47620
25,47,TN,Tennessee,609,971,41402
25,57,FR,Foreign,607,1301,22343
25,18,IN,Indiana,588,910,45218
25,55,WI,Wisconsin,551,880,45696
25,27,MN,Minnesota,545,831,40674
25,41,OR,Oregon,487,732,33434
25,29,MO,Missouri,460,726,35467
25,22,LA,Louisiana,325,481,17074
25,32,NV,Nevada,321,517,22532
25,49,UT,Utah,303,575,19144
25,21,KY,Kentucky,282,515,20321
25,01,AL,Alabama,272,485,17628
25,15,HI,Hawaii,243,399,13810
25,19,IA,Iowa,217,339,12208
25,40,OK,Oklahoma,205,330,7645
25,10,DE,Delaware,193,293,11672
25,20,KS,Kansas,190,343,14457
25,35,NM,New Mexico,187,292,9767
25,05,AR,Arkansas,156,284,14822
25,02,AK,Alaska,119,206,6298
25,54,WV,West Virginia,116,172,5358
25,31,NE,Nebraska,106,174,5393
25,30,MT,Montana,104,154,4704
25,28,MS,Mississippi,104,193,5139
25,16,ID,Idaho,82,157,4403
25,38,ND,North Dakota,70,102,2705
25,46,SD,South Dakota,56,83,2366
25,56,WY,Wyoming,46,64,5691
26,96,MI,MI Total Migration-US and Foreign,66918,122805,4461490
26,97,MI,MI Total Migration-US,66475,121931,4443135
26,98,MI,MI Total Migration-Foreign,443,874,18355
26,97,MI,MI Total Migration-Same State,156069,275436,7906190
26,26,MI,MI Non-migrants,3686080,7640566,266018106
26,12,FL,Florida,7266,12507,422757
26,39,OH,Ohio,5540,10086,332159
26,17,IL,Illinois,5525,9814,489842
26,06,CA,California,4638,8224,354436
26,18,IN,Indiana,4582,8774,280121
26,48,TX,Texas,4431,8540,253832
26,36,NY,New York,2497,4648,218878
26,55,WI,Wisconsin,2238,3997,164400
26,04,AZ,Arizona,2051,3786,131031
26,13,GA,Georgia,1970,3871,113135
26,08,CO,Colorado,1951,3537,116522
26,47,TN,Tennessee,1931,3661,89315
26,37,NC,North Carolina,1926,3712,110119
26,51,VA,Virginia,1584,3064,132172
26,42,PA,Pennsylvania,1545,2703,120814
26,53,WA,Washington,1215,2234,82385
26,21,KY,Kentucky,1135,2168,64826
26,29,MO,Missouri,990,1768,61415
26,27,MN,Minnesota,988,1800,84199
26,45,SC,South Carolina,985,1839,65096
26,34,NJ,New Jersey,842,1605,73196
26,25,MA,Massachusetts,828,1387,69656
26,24,MD,Maryland,823,1537,59689
26,32,NV,Nevada,766,1394,40024
26,01,AL,Alabama,706,1362,35040
26,19,IA,Iowa,603,1146,38659
26,41,OR,Oregon,596,1037,39503
26,22,LA,Louisiana,507,967,23643
26,40,OK,Oklahoma,450,916,21912
26,57,FR,Foreign,443,874,18355
26,09,CT,Connecticut,425,763,40601
26,20,KS,Kansas,421,823,45283
26,49,UT,Utah,397,812,39683
26,05,AR,Arkansas,364,698,19953
26,28,MS,Mississippi,334,724,15254
26,02,AK,Alaska,314,591,17558
26,15,HI,Hawaii,306,578,16526
26,35,NM,New Mexico,299,520,14786
26,11,DC,District Of Columbia,289,359,20685
26,31,NE,Nebraska,286,519,15186
26,38,ND,North Dakota,266,479,14168
26,54,WV,West Virginia,244,431,11387
26,30,MT,Montana,233,383,11560
26,56,WY,Wyoming,192,388,10660
26,16,ID,Idaho,186,355,7824
26,46,SD,South Dakota,181,320,9703
26,33,NH,New Hampshire,180,323,13489
26,23,ME,Maine,154,273,9851
26,44,RI,Rhode Island,99,148,6604
26,10,DE,Delaware,99,184,6828
26,50,VT,Vermont,97,176,6770
27,96,MN,MN Total Migration-US and Foreign,51134,91075,3251139
27,97,MN,MN Total Migration-US,50875,90572,3239980
27,98,MN,MN Total Migration-Foreign,259,503,11159
27,97,MN,MN Total Migration-Same State,116323,202269,6475763
27,27,MN,MN Non-migrants,2132847,4498542,184480696
27,55,WI,Wisconsin,7591,12082,434800
27,38,ND,North Dakota,4470,7573,229055
27,06,CA,California,3702,6688,285656
27,17,IL,Illinois,2936,5384,207084
27,48,TX,Texas,2898,5850,169792
27,19,IA,Iowa,2714,4734,173855
27,12,FL,Florida,2455,4211,174276
27,04,AZ,Arizona,1811,3287,131727
27,08,CO,Colorado,1793,3043,124151
27,46,SD,South Dakota,1732,3070,78684
27,36,NY,New York,1332,2318,106685
27,53,WA,Washington,1195,2203,87099
27,26,MI,Michigan,1145,1964,71616
27,39,OH,Ohio,912,1662,57102
27,29,MO,Missouri,894,1672,55545
27,37,NC,North Carolina,861,1601,48219
27,13,GA,Georgia,826,1607,50052
27,51,VA,Virginia,761,1417,55578
27,42,PA,Pennsylvania,757,1380,51569
27,18,IN,Indiana,710,1375,46625
27,31,NE,Nebraska,708,1349,38912
27,47,TN,Tennessee,640,1302,64273
27,25,MA,Massachusetts,638,1109,49645
27,41,OR,Oregon,610,1016,33691
27,20,KS,Kansas,539,1016,36569
27,32,NV,Nevada,521,934,33111
27,24,MD,Maryland,504,928,34632
27,34,NJ,New Jersey,472,838,35556
27,30,MT,Montana,408,663,33076
27,49,UT,Utah,350,760,20043
27,40,OK,Oklahoma,336,607,15557
27,21,KY,Kentucky,321,628,1567
27,02,AK,Alaska,307,608,15675
27,45,SC,South Carolina,304,572,19308
27,35,NM,New Mexico,270,499,17013
