y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
15,28,MS,Mississippi,92,229,4780
15,11,DC,District Of Columbia,78,123,6044
15,33,NH,New Hampshire,66,131,2961
15,23,ME,Maine,64,120,3920
15,44,RI,Rhode Island,53,129,3588
15,56,WY,Wyoming,49,97,6568
15,54,WV,West Virginia,47,94,2273
15,46,SD,South Dakota,44,97,2096
15,38,ND,North Dakota,43,86,2489
15,10,DE,Delaware,35,78,2264
15,50,VT,Vermont,30,53,1264
16,96,ID,ID Total Migration-US and Foreign,23756,46929,1176478
16,97,ID,ID Total Migration-US,23524,46475,1165236
16,98,ID,ID Total Migration-Foreign,232,454,11243
16,97,ID,ID Total Migration-Same State,21961,46387,988090
16,16,ID,ID Non-migrants,576277,1325045,38718655
16,53,WA,Washington,4614,8399,220000
16,49,UT,Utah,2697,5821,122290
16,06,CA,California,2344,4394,120069
16,41,OR,Oregon,2218,4313,85571
16,04,AZ,Arizona,1482,2896,80119
16,48,TX,Texas,1169,2485,67822
16,32,NV,Nevada,917,1777,58396
16,30,MT,Montana,849,1669,37664
16,08,CO,Colorado,814,1528,41660
16,12,FL,Florida,609,1229,35832
16,56,WY,Wyoming,418,862,21483
16,38,ND,North Dakota,294,627,14845
16,51,VA,Virginia,293,583,17932
16,37,NC,North Carolina,284,586,14606
16,02,AK,Alaska,273,562,14654
16,29,MO,Missouri,248,557,10893
16,57,FR,Foreign,232,454,11243
16,47,TN,Tennessee,230,482,10858
16,39,OH,Ohio,224,458,9320
16,35,NM,New Mexico,215,439,11348
16,13,GA,Georgia,205,464,8807
16,36,NY,New York,202,340,9948
16,27,MN,Minnesota,194,392,9415
16,45,SC,South Carolina,192,417,10959
16,17,IL,Illinois,190,393,8595
16,15,HI,Hawaii,187,380,10121
16,26,MI,Michigan,186,355,7824
16,40,OK,Oklahoma,166,367,7563
16,42,PA,Pennsylvania,159,312,11236
16,55,WI,Wisconsin,156,312,7414
16,20,KS,Kansas,144,311,7088
16,18,IN,Indiana,139,296,7732
16,19,IA,Iowa,125,272,5789
16,31,NE,Nebraska,114,230,5767
16,46,SD,South Dakota,102,211,5724
16,24,MD,Maryland,101,172,4596
16,01,AL,Alabama,97,217,4933
16,21,KY,Kentucky,91,198,4819
16,22,LA,Louisiana,89,180,4110
16,05,AR,Arkansas,87,196,5199
16,25,MA,Massachusetts,82,157,4403
16,34,NJ,New Jersey,60,116,3380
16,28,MS,Mississippi,48,101,2396
16,23,ME,Maine,43,78,1617
16,09,CT,Connecticut,37,69,2288
16,54,WV,West Virginia,32,80,1196
16,33,NH,New Hampshire,31,60,3621
16,50,VT,Vermont,28,49,943
16,11,DC,District Of Columbia,17,17,726
16,10,DE,Delaware,17,33,919
16,44,RI,Rhode Island,11,33,744
17,96,IL,IL Total Migration-US and Foreign,144280,259810,12265124
17,97,IL,IL Total Migration-US,143421,258139,12213253
17,98,IL,IL Total Migration-Foreign,859,1671,51871
17,97,IL,IL Total Migration-Same State,145406,268996,9147675
17,17,IL,IL Non-migrants,4814182,10243333,412362145
17,12,FL,Florida,13103,23884,2024298
17,18,IN,Indiana,12903,25754,736393
17,06,CA,California,11918,19130,1076092
17,55,WI,Wisconsin,10748,18924,694192
17,48,TX,Texas,10437,20599,860834
17,29,MO,Missouri,8469,14591,518037
17,04,AZ,Arizona,6123,11114,549736
17,26,MI,Michigan,5525,9814,489842
17,08,CO,Colorado,5219,8221,517220
17,19,IA,Iowa,4914,9139,247278
17,47,TN,Tennessee,4629,8868,380291
17,13,GA,Georgia,4172,8204,300378
17,36,NY,New York,4164,5827,445715
17,39,OH,Ohio,3721,6763,284051
17,37,NC,North Carolina,3392,6662,312142
17,53,WA,Washington,2991,4942,260479
17,27,MN,Minnesota,2936,5384,207084
17,51,VA,Virginia,2671,4740,206006
17,32,NV,Nevada,2082,3726,153289
17,21,KY,Kentucky,2004,3955,110428
17,42,PA,Pennsylvania,1949,3305,176871
17,25,MA,Massachusetts,1730,2697,204637
17,45,SC,South Carolina,1660,3213,177266
17,34,NJ,New Jersey,1502,2669,219545
17,41,OR,Oregon,1287,2024,88668
17,24,MD,Maryland,1263,2107,92196
17,01,AL,Alabama,1108,2225,69410
17,05,AR,Arkansas,1062,2099,61437
17,20,KS,Kansas,1002,1922,67338
17,57,FR,Foreign,859,1671,51871
17,40,OK,Oklahoma,841,1610,45454
17,28,MS,Mississippi,780,1544,40092
17,49,UT,Utah,743,1477,77410
17,22,LA,Louisiana,742,1290,44619
17,09,CT,Connecticut,651,1172,66941
17,11,DC,District Of Columbia,640,760,57950
17,31,NE,Nebraska,623,1192,44413
17,15,HI,Hawaii,537,956,53300
17,35,NM,New Mexico,533,948,43326
17,30,MT,Montana,326,551,30615
17,16,ID,Idaho,320,620,22120
17,38,ND,North Dakota,262,476,14784
17,46,SD,South Dakota,260,479,18507
17,02,AK,Alaska,229,388,11203
17,33,NH,New Hampshire,224,400,25246
17,44,RI,Rhode Island,203,334,17645
17,10,DE,Delaware,199,371,14586
17,56,WY,Wyoming,178,312,22771
17,54,WV,West Virginia,176,316,9971
17,23,ME,Maine,169,268,12952
17,50,VT,Vermont,101,173,8194
18,96,IN,IN Total Migration-US and Foreign,64239,117657,3948752
18,97,IN,IN Total Migration-US,63909,117003,3932282
18,98,IN,IN Total Migration-Foreign,330,654,16470
18,97,IN,IN Total Migration-Same State,102647,190953,5014716
18,18,IN,IN Non-migrants,2417842,5184571,164992328
18,17,IL,Illinois,8320,14907,430536
18,12,FL,Florida,7446,13738,591212
18,21,KY,Kentucky,4938,9026,227915
18,39,OH,Ohio,4840,8792,266025
18,26,MI,Michigan,4582,8774,280121
18,48,TX,Texas,3800,7248,229791
18,06,CA,California,3210,5131,200619
18,47,TN,Tennessee,2438,4604,175594
18,13,GA,Georgia,1810,3624,97228
18,04,AZ,Arizona,1790,3295,126816
18,37,NC,North Carolina,1750,3367,119021
18,08,CO,Colorado,1703,2803,110668
18,55,WI,Wisconsin,1216,2265,73755
18,36,NY,New York,1195,1887,65060
18,51,VA,Virginia,1181,2103,66945
18,29,MO,Missouri,1169,2227,62965
18,53,WA,Washington,1096,1829,68431
18,45,SC,South Carolina,1020,2057,81930
18,42,PA,Pennsylvania,980,1804,57580
18,01,AL,Alabama,731,1523,40023
18,27,MN,Minnesota,710,1375,46625
18,32,NV,Nevada,667,1220,58042
18,25,MA,Massachusetts,588,910,45218
18,24,MD,Maryland,564,928,32682
18,19,IA,Iowa,561,1150,42800
18,41,OR,Oregon,523,832,26715
18,34,NJ,New Jersey,498,907,36307
18,05,AR,Arkansas,417,894,19734
18,20,KS,Kansas,400,768,28128
18,40,OK,Oklahoma,386,775,18839
18,22,LA,Louisiana,369,632,15492
18,28,MS,Mississippi,346,705,18442
18,57,FR,Foreign,330,654,16470
18,49,UT,Utah,306,639,18893
18,35,NM,New Mexico,236,397,12071
18,31,NE,Nebraska,212,412,21374
18,09,CT,Connecticut,212,370,14414
18,54,WV,West Virginia,183,365,8258
18,16,ID,Idaho,179,385,11337
18,15,HI,Hawaii,179,325,17678
18,11,DC,District Of Columbia,156,188,9434
18,30,MT,Montana,150,250,8450
18,46,SD,South Dakota,123,246,6948
18,02,AK,Alaska,116,205,5475
18,23,ME,Maine,115,236,7576
18,33,NH,New Hampshire,102,183,6631
18,38,ND,North Dakota,96,175,4061
18,56,WY,Wyoming,89,170,4791
18,44,RI,Rhode Island,82,139,6048
18,10,DE,Delaware,67,125,4309
18,50,VT,Vermont,62,93,3278
19,96,IA,IA Total Migration-US and Foreign,33253,60379,2080587
19,97,IA,IA Total Migration-US,33116,60087,2073300
19,98,IA,IA Total Migration-Foreign,137,292,7286
19,97,IA,IA Total Migration-Same State,43328,77741,2125846
19,19,IA,IA Non-migrants,1150067,2476286,83617610
19,17,IL,Illinois,4119,7367,210013
19,31,NE,Nebraska,3064,5587,143820
19,27,MN,Minnesota,2714,4734,173855
19,48,TX,Texas,2023,3991,113332
19,29,MO,Missouri,1886,3513,98325
19,12,FL,Florida,1664,3002,264107
19,08,CO,Colorado,1577,2557,95552
19,55,WI,Wisconsin,1567,2830,92628
19,06,CA,California,1510,2499,81873
19,04,AZ,Arizona,1358,2405,101888
19,46,SD,South Dakota,1111,2050,73349
19,20,KS,Kansas,710,1390,42166
19,53,WA,Washington,653,1107,37128
19,37,NC,North Carolina,629,1152,40308
19,18,IN,Indiana,620,1235,31994
19,26,MI,Michigan,603,1146,38659
19,13,GA,Georgia,532,1047,33384
19,47,TN,Tennessee,523,1004,29344
19,39,OH,Ohio,495,970,34609
19,36,NY,New York,495,797,24666
19,51,VA,Virginia,441,799,36121
19,41,OR,Oregon,384,635,25019
19,42,PA,Pennsylvania,345,627,22041
19,05,AR,Arkansas,332,626,15906
19,40,OK,Oklahoma,321,673,15374
19,32,NV,Nevada,268,474,11994
19,45,SC,South Carolina,257,537,20787
19,01,AL,Alabama,246,469,13858
19,21,KY,Kentucky,232,476,11939
19,24,MD,Maryland,227,375,21312
19,25,MA,Massachusetts,217,339,12208
19,49,UT,Utah,191,419,11028
19,38,ND,North Dakota,176,322,8367
19,34,NJ,New Jersey,172,302,10688
19,16,ID,Idaho,160,336,7384
19,22,LA,Louisiana,154,291,8631
19,35,NM,New Mexico,152,246,6181
19,30,MT,Montana,144,275,8324
19,57,FR,Foreign,137,292,7286
19,28,MS,Mississippi,132,268,6621
19,56,WY,Wyoming,121,225,6422
19,15,HI,Hawaii,104,179,6118
19,09,CT,Connecticut,90,160,5963
19,11,DC,District Of Columbia,80,107,4591
19,02,AK,Alaska,71,115,2934
19,33,NH,New Hampshire,56,91,3194
19,54,WV,West Virginia,52,91,2112
19,23,ME,Maine,50,94,2462
19,10,DE,Delaware,34,66,2042
19,50,VT,Vermont,27,37,1472
19,44,RI,Rhode Island,27,50,1205
20,96,KS,KS Total Migration-US and Foreign,43246,83980,2626318
20,97,KS,KS Total Migration-US,42640,82514,2594145
20,98,KS,KS Total Migration-Foreign,606,1466,32173
20,97,KS,KS Total Migration-Same State,34721,65429,1586398
20,20,KS,KS Non-migrants,1027125,2247860,76558571
20,29,MO,Missouri,11339,19587,614530
20,48,TX,Texas,4579,9877,298770
20,08,CO,Colorado,2579,4865,169843
20,40,OK,Oklahoma,2486,5077,117372
20,12,FL,Florida,1977,3791,182760
20,06,CA,California,1952,3518,119208
20,04,AZ,Arizona,1177,2262,74881
20,31,NE,Nebraska,1163,2256,59153
20,13,GA,Georgia,956,2172,58220
20,17,IL,Illinois,945,1757,60942
20,53,WA,Washington,929,1850,54870
20,37,NC,North Carolina,904,1940,55695
20,51,VA,Virginia,788,1823,48544
20,05,AR,Arkansas,721,1449,38814
20,19,IA,Iowa,698,1362,47043
20,47,TN,Tennessee,614,1325,38971
20,57,FR,Foreign,606,1466,32173
20,36,NY,New York,566,1033,27854
20,27,MN,Minnesota,539,1016,36569
20,39,OH,Ohio,529,1117,32233
20,18,IN,Indiana,458,910,22342
20,42,PA,Pennsylvania,425,839,28313
20,32,NV,Nevada,424,782,24657
20,26,MI,Michigan,421,823,45283
20,41,OR,Oregon,414,696,24975
20,55,WI,Wisconsin,390,775,26123
20,01,AL,Alabama,378,889,20502
20,45,SC,South Carolina,372,786,37651
20,35,NM,New Mexico,350,703,16960
20,21,KY,Kentucky,329,737,18882
20,24,MD,Maryland,306,624,19207
20,49,UT,Utah,304,631,20422
20,22,LA,Louisiana,288,571,14029
20,15,HI,Hawaii,247,635,13858
20,34,NJ,New Jersey,233,414,11025
20,46,SD,South Dakota,223,425,11820
20,16,ID,Idaho,205,419,11294
20,02,AK,Alaska,192,440,10068
20,25,MA,Massachusetts,190,343,14457
20,28,MS,Mississippi,174,362,8141
20,38,ND,North Dakota,140,259,6789
20,30,MT,Montana,138,267,8438
20,56,WY,Wyoming,128,247,6229
20,09,CT,Connecticut,101,204,8454
20,23,ME,Maine,78,135,4318
20,11,DC,District Of Columbia,66,85,7698
20,54,WV,West Virginia,60,103,3274
20,33,NH,New Hampshire,58,116,5054
20,44,RI,Rhode Island,40,73,2101
20,10,DE,Delaware,39,83,3484
20,50,VT,Vermont,28,61,2023
21,96,KY,KY Total Migration-US and Foreign,44717,85337,2632240
21,97,KY,KY Total Migration-US,44347,84443,2614666
21,98,KY,KY Total Migration-Foreign,370,894,17574
21,97,KY,KY Total Migration-Same State,62652,122722,2791702
21,21,KY,KY Non-migrants,1480825,3197204,95527037
21,39,OH,Ohio,6210,11085,330073
21,18,IN,Indiana,5552,10318,261705
21,47,TN,Tennessee,5321,10309,252217
21,12,FL,Florida,4481,8391,418218
21,48,TX,Texas,2330,4926,186426
21,13,GA,Georgia,1592,3387,93351
21,17,IL,Illinois,1505,2748,75258
21,37,NC,North Carolina,1481,2921,81739
21,06,CA,California,1417,2357,122853
21,51,VA,Virginia,1142,2278,67104
21,26,MI,Michigan,1135,2168,64826
21,45,SC,South Carolina,854,1731,56842
21,08,CO,Colorado,849,1530,48721
21,01,AL,Alabama,822,1751,47397
21,36,NY,New York,790,1400,34864
21,29,MO,Missouri,789,1533,39133
21,42,PA,Pennsylvania,708,1318,44703
21,54,WV,West Virginia,661,1261,26525
21,04,AZ,Arizona,642,1243,36684
21,53,WA,Washington,622,1215,33348
21,24,MD,Maryland,415,774,23811
21,57,FR,Foreign,370,894,17574
21,55,WI,Wisconsin,360,703,20898
21,22,LA,Louisiana,326,690,17278
21,27,MN,Minnesota,321,628,1567
21,05,AR,Arkansas,293,598,17691
21,40,OK,Oklahoma,289,587,13996
21,25,MA,Massachusetts,282,515,20321
21,28,MS,Mississippi,282,581,14277
21,34,NJ,New Jersey,281,510,17222
21,20,KS,Kansas,279,594,15151
21,32,NV,Nevada,257,453,18598
21,41,OR,Oregon,241,385,18441
21,19,IA,Iowa,236,483,9793
21,15,HI,Hawaii,190,441,8873
21,49,UT,Utah,187,408,9384
21,09,CT,Connecticut,125,213,7472
21,35,NM,New Mexico,113,202,4922
21,02,AK,Alaska,107,209,4254
21,30,MT,Montana,99,181,5100
21,31,NE,Nebraska,96,188,5269
21,16,ID,Idaho,90,194,3145
21,11,DC,District Of Columbia,84,109,5297
21,33,NH,New Hampshire,82,141,4442
21,38,ND,North Dakota,79,131,4778
21,46,SD,South Dakota,73,148,4576
21,23,ME,Maine,70,146,4805
21,56,WY,Wyoming,57,123,4237
21,10,DE,Delaware,57,102,2683
21,44,RI,Rhode Island,39,70,2007
21,50,VT,Vermont,34,66,2390
22,96,LA,LA Total Migration-US and Foreign,45333,89229,2492654
22,97,LA,LA Total Migration-US,44824,88175,2467616
22,98,LA,LA Total Migration-Foreign,509,1054,25037
22,97,LA,LA Total Migration-Same State,63838,129713,2996187
22,22,LA,LA Non-migrants,1502848,3259888,98744490
22,48,TX,Texas,13881,28403,722125
22,28,MS,Mississippi,3429,7085,170552
22,12,FL,Florida,3255,6137,260942
22,06,CA,California,2281,3838,119739
22,13,GA,Georgia,2115,4222,93365
22,05,AR,Arkansas,1352,2789,64860
22,47,TN,Tennessee,1322,2549,79228
22,01,AL,Alabama,1278,2695,82177
22,08,CO,Colorado,1213,2165,69470
22,37,NC,North Carolina,1172,2376,64610
22,51,VA,Virginia,1066,2133,63556
22,36,NY,New York,995,1538,50338
22,17,IL,Illinois,763,1327,41074
22,53,WA,Washington,733,1326,38458
22,40,OK,Oklahoma,695,1494,37597
22,29,MO,Missouri,686,1329,35617
22,42,PA,Pennsylvania,614,1159,36819
22,04,AZ,Arizona,612,1177,34660
22,45,SC,South Carolina,583,1199,34097
22,39,OH,Ohio,564,1103,31311
22,57,FR,Foreign,509,1054,25037
22,26,MI,Michigan,507,967,23643
22,24,MD,Maryland,498,949,28509
22,32,NV,Nevada,415,824,18933
22,18,IN,Indiana,393,802,21135
22,21,KY,Kentucky,383,833,20343
22,41,OR,Oregon,325,553,17751
22,25,MA,Massachusetts,325,481,17074
22,34,NJ,New Jersey,316,548,14181
22,20,KS,Kansas,316,680,16344
22,27,MN,Minnesota,241,471,13392
22,35,NM,New Mexico,232,504,14759
22,55,WI,Wisconsin,232,419,9329
22,19,IA,Iowa,191,395,13368
22,49,UT,Utah,187,384,11047
22,15,HI,Hawaii,183,392,8445
22,38,ND,North Dakota,160,317,8234
22,02,AK,Alaska,151,367,9828
22,09,CT,Connecticut,143,245,7659
22,31,NE,Nebraska,131,337,6712
22,11,DC,District Of Columbia,128,154,14737
22,54,WV,West Virginia,125,282,7418
22,16,ID,Idaho,102,196,5031
22,30,MT,Montana,101,208,5788
22,23,ME,Maine,81,137,5843
22,56,WY,Wyoming,80,180,4881
22,46,SD,South Dakota,71,150,2810
22,33,NH,New Hampshire,62,122,2825
22,10,DE,Delaware,57,100,2559
22,44,RI,Rhode Island,49,87,2877
22,50,VT,Vermont,30,47,1566
23,96,ME,ME Total Migration-US and Foreign,14550,23871,937361
23,97,ME,ME Total Migration-US,14464,23673,932386
23,98,ME,ME Total Migration-Foreign,86,198,4975
23,97,ME,ME Total Migration-Same State,17569,29051,798279
23,23,ME,ME Non-migrants,518499,1012752,34381433
23,12,FL,Florida,2202,3750,219307
23,33,NH,New Hampshire,2031,3127,125994
23,25,MA,Massachusetts,1716,2432,96274
23,36,NY,New York,791,1200,56232
23,06,CA,California,700,1074,40183
23,37,NC,North Carolina,553,945,27812
23,48,TX,Texas,493,891,27235
23,09,CT,Connecticut,432,681,26841
23,51,VA,Virginia,420,773,26983
23,42,PA,Pennsylvania,355,572,22291
23,45,SC,South Carolina,322,577,19047
23,08,CO,Colorado,311,446,14795
23,04,AZ,Arizona,300,524,16245
23,13,GA,Georgia,287,502,14466
23,50,VT,Vermont,258,397,13374
23,53,WA,Washington,243,396,13427
23,47,TN,Tennessee,242,426,12237
23,34,NJ,New Jersey,203,312,10532
23,24,MD,Maryland,192,323,13226
23,39,OH,Ohio,191,364,11607
23,44,RI,Rhode Island,168,258,8660
23,27,MN,Minnesota,161,308,6730
23,26,MI,Michigan,154,273,9851
23,41,OR,Oregon,148,222,6692
23,17,IL,Illinois,138,223,8109
23,18,IN,Indiana,97,188,5854
23,21,KY,Kentucky,96,203,3806
23,55,WI,Wisconsin,88,135,4544
23,49,UT,Utah,87,143,4370
23,57,FR,Foreign,86,198,4975
23,32,NV,Nevada,78,136,6226
23,29,MO,Missouri,77,133,4496
23,01,AL,Alabama,72,166,4073
23,11,DC,District Of Columbia,71,96,8841
23,15,HI,Hawaii,69,139,3884
23,40,OK,Oklahoma,69,124,3183
23,35,NM,New Mexico,67,117,3616
23,22,LA,Louisiana,67,117,4216
23,30,MT,Montana,65,117,3944
23,02,AK,Alaska,61,93,3101
23,20,KS,Kansas,58,105,2570
23,19,IA,Iowa,50,111,2670
23,54,WV,West Virginia,41,74,2193
23,10,DE,Delaware,40,79,2246
23,28,MS,Mississippi,39,93,1784
23,31,NE,Nebraska,34,73,1696
23,05,AR,Arkansas,32,61,1712
23,16,ID,Idaho,30,63,1836
23,46,SD,South Dakota,23,46,1102
23,56,WY,Wyoming,22,36,1036
23,38,ND,North Dakota,20,29,1237
24,96,MD,MD Total Migration-US and Foreign,92997,164713,7207641
24,97,MD,MD Total Migration-US,91790,161967,7111579
24,98,MD,MD Total Migration-Foreign,1207,2746,96063
24,97,MD,MD Total Migration-Same State,91268,166339,5378067
24,24,MD,MD Non-migrants,2250805,4628099,207353021
24,51,VA,Virginia,15139,26547,1117331
24,11,DC,District Of Columbia,8460,13077,579838
24,12,FL,Florida,8333,15020,940524
24,42,PA,Pennsylvania,8030,13976,519489
24,06,CA,California,5173,8638,396971
24,37,NC,North Carolina,4825,9094,340220
24,36,NY,New York,4402,6915,280055
24,48,TX,Texas,4205,8260,386226
24,10,DE,Delaware,3693,6621,288016
24,13,GA,Georgia,2970,5646,193442
24,34,NJ,New Jersey,2796,4980,176201
24,54,WV,West Virginia,2244,4097,120144
24,45,SC,South Carolina,2234,4114,191565
24,08,CO,Colorado,1591,2709,129114
24,25,MA,Massachusetts,1533,2379,220670
24,39,OH,Ohio,1530,2864,108379
24,53,WA,Washington,1355,2472,111147
24,57,FR,Foreign,1207,2746,96063
24,47,TN,Tennessee,1184,2133,89669
24,17,IL,Illinois,1154,1924,94031
24,04,AZ,Arizona,1049,1941,92983
24,26,MI,Michigan,823,1537,59689
24,09,CT,Connecticut,644,1167,50710
24,18,IN,Indiana,599,1170,36038
24,29,MO,Missouri,550,992,33904
24,01,AL,Alabama,525,1058,40320
24,32,NV,Nevada,511,907,39252
24,15,HI,Hawaii,504,1111,36795
24,27,MN,Minnesota,504,928,34632
24,41,OR,Oregon,461,708,32758
24,21,KY,Kentucky,431,845,27718
24,22,LA,Louisiana,407,700,24263
24,49,UT,Utah,359,758,51792
24,55,WI,Wisconsin,351,628,24614
24,20,KS,Kansas,297,603,20731
24,40,OK,Oklahoma,281,575,17505
24,35,NM,New Mexico,277,469,24256
24,23,ME,Maine,257,464,28809
24,33,NH,New Hampshire,251,435,29227
24,44,RI,Rhode Island,239,432,20325
24,19,IA,Iowa,235,395,13356
24,28,MS,Mississippi,218,447,12478
24,05,AR,Arkansas,185,362,11323
24,31,NE,Nebraska,174,379,14882
24,50,VT,Vermont,154,250,12666
24,02,AK,Alaska,139,273,7886
24,30,MT,Montana,128,222,8243
24,16,ID,Idaho,124,261,9741
24,38,ND,North Dakota,94,176,4897
24,46,SD,South Dakota,93,162,7199
24,56,WY,Wyoming,75,146,-449
25,96,MA,MA Total Migration-US and Foreign,86746,137891,7584423
25,97,MA,MA Total Migration-US,86314,137071,7563525
25,98,MA,MA Total Migration-Foreign,432,820,20899
25,97,MA,MA Total Migration-Same State,100875,158624,8731479
25,25,MA,MA Non-migrants,2670438,5285896,293981046
25,33,NH,New Hampshire,10455,17121,852926
25,12,FL,Florida,10200,17396,1227314
25,36,NY,New York,8289,11060,654101
25,06,CA,California,7989,11376,754305
25,44,RI,Rhode Island,5626,8886,378502
25,09,CT,Connecticut,4824,7840,380371
25,48,TX,Texas,3125,5549,276970
25,23,ME,Maine,3034,4733,256520
25,37,NC,North Carolina,3011,5378,243538
25,42,PA,Pennsylvania,2573,4189,200875
25,34,NJ,New Jersey,2391,3712,233959
25,51,VA,Virginia,2299,3722,214164
25,13,GA,Georgia,1695,3124,126837
25,17,IL,Illinois,1694,2337,141156
25,53,WA,Washington,1673,2469,147926
25,08,CO,Colorado,1672,2390,145178
25,24,MD,Maryland,1460,2311,113435
25,45,SC,South Carolina,1456,2588,156466
25,50,VT,Vermont,1319,1946,97151
25,04,AZ,Arizona,1210,1932,109946
25,39,OH,Ohio,1109,1932,81421
25,47,TN,Tennessee,909,1514,79170
25,11,DC,District Of Columbia,883,1036,60758
25,26,MI,Michigan,828,1387,69656
25,41,OR,Oregon,683,1026,75254
25,27,MN,Minnesota,638,1109,49645
25,32,NV,Nevada,470,746,41476
25,55,WI,Wisconsin,452,767,37550
25,57,FR,Foreign,432,820,20899
25,18,IN,Indiana,426,792,33395
25,29,MO,Missouri,418,720,38372
25,49,UT,Utah,388,737,43341
25,22,LA,Louisiana,306,481,17648
25,15,HI,Hawaii,299,462,16894
25,01,AL,Alabama,290,517,15732
25,21,KY,Kentucky,285,518,18681
25,35,NM,New Mexico,221,343,21009
25,10,DE,Delaware,213,344,14418
25,20,KS,Kansas,187,331,14246
25,19,IA,Iowa,181,319,10186
25,40,OK,Oklahoma,168,297,31577
25,05,AR,Arkansas,133,243,7959
25,02,AK,Alaska,123,198,7000
25,16,ID,Idaho,120,221,23983
25,31,NE,Nebraska,109,193,8774
25,30,MT,Montana,108,175,9649
25,28,MS,Mississippi,95,158,4328
25,54,WV,West Virginia,84,141,4881
25,38,ND,North Dakota,78,120,3794
25,46,SD,South Dakota,61,108,5949
25,56,WY,Wyoming,54,77,5141
26,96,MI,MI Total Migration-US and Foreign,74646,130302,5025108
26,97,MI,MI Total Migration-US,74263,129585,5005573
26,98,MI,MI Total Migration-Foreign,383,717,19535
26,97,MI,MI Total Migration-Same State,156069,275436,7906190
26,26,MI,MI Non-migrants,3686080,7640566,266018106
26,12,FL,Florida,10330,18088,1011730
26,39,OH,Ohio,5762,10132,315147
26,06,CA,California,5350,8403,404506
26,48,TX,Texas,4901,9417,317923
26,17,IL,Illinois,4562,6935,291641
26,18,IN,Indiana,4441,8235,243211
26,04,AZ,Arizona,2967,5332,191887
26,37,NC,North Carolina,2679,4882,174479
26,47,TN,Tennessee,2615,4881,148628
26,55,WI,Wisconsin,2503,4407,139814
26,13,GA,Georgia,2502,4872,136823
26,36,NY,New York,2159,3277,149160
26,08,CO,Colorado,2133,3160,120512
26,53,WA,Washington,1699,2585,101254
26,51,VA,Virginia,1686,3001,99578
26,45,SC,South Carolina,1439,2747,120937
26,42,PA,Pennsylvania,1301,2283,86569
26,21,KY,Kentucky,1248,2411,57188
26,27,MN,Minnesota,1145,1964,71616
26,29,MO,Missouri,1004,1859,59383
26,32,NV,Nevada,939,1694,122257
26,24,MD,Maryland,897,1474,54414
26,01,AL,Alabama,887,1759,42385
26,25,MA,Massachusetts,871,1337,69293
26,41,OR,Oregon,781,1188,43800
26,34,NJ,New Jersey,714,1189,53027
26,19,IA,Iowa,503,937,25606
26,22,LA,Louisiana,453,796,33592
26,05,AR,Arkansas,437,848,18185
26,49,UT,Utah,435,798,25585
26,40,OK,Oklahoma,402,840,19257
26,57,FR,Foreign,383,717,19535
26,20,KS,Kansas,383,756,19393
26,28,MS,Mississippi,352,680,14332
26,35,NM,New Mexico,345,566,20170
26,09,CT,Connecticut,335,528,20760
26,15,HI,Hawaii,301,511,16236
26,11,DC,District Of Columbia,297,367,16491
26,38,ND,North Dakota,291,478,13628
26,02,AK,Alaska,275,484,12771
26,31,NE,Nebraska,251,455,12082
26,30,MT,Montana,250,451,17264
26,16,ID,Idaho,232,433,16158
26,54,WV,West Virginia,196,400,9491
26,46,SD,South Dakota,188,344,11882
26,56,WY,Wyoming,169,282,7630
26,23,ME,Maine,166,286,10693
26,33,NH,New Hampshire,159,284,11955
26,10,DE,Delaware,116,197,8661
26,50,VT,Vermont,113,183,7442
26,44,RI,Rhode Island,99,169,9145
27,96,MN,MN Total Migration-US and Foreign,50443,87237,3953216
27,97,MN,MN Total Migration-US,50231,86859,3943426
27,98,MN,MN Total Migration-Foreign,212,378,9790
27,97,MN,MN Total Migration-Same State,116323,202269,6475763
27,27,MN,MN Non-migrants,2132847,4498542,184480696
27,55,WI,Wisconsin,7255,12469,449979
27,06,CA,California,3745,5936,281172
27,12,FL,Florida,3553,6425,519788
27,38,ND,North Dakota,3498,5693,167114
27,48,TX,Texas,3264,6317,326483
27,04,AZ,Arizona,2848,4914,306743
27,17,IL,Illinois,2278,3723,170390
27,19,IA,Iowa,2147,3823,116207
27,08,CO,Colorado,2142,3398,158005
27,46,SD,South Dakota,1623,2814,104820
27,53,WA,Washington,1500,2491,106194
27,36,NY,New York,1139,1656,90183
27,37,NC,North Carolina,1065,1988,108732
27,26,MI,Michigan,988,1800,84199
27,13,GA,Georgia,944,1802,101402
27,51,VA,Virginia,776,1332,53790
27,29,MO,Missouri,756,1372,47457
27,39,OH,Ohio,742,1390,55551
27,41,OR,Oregon,737,1083,44161
27,47,TN,Tennessee,696,1295,60821
27,18,IN,Indiana,609,1142,40930
27,42,PA,Pennsylvania,606,1036,45258
27,32,NV,Nevada,586,995,40620
27,25,MA,Massachusetts,545,831,40674
27,31,NE,Nebraska,541,1023,31467
27,30,MT,Montana,430,715,26822
27,45,SC,South Carolina,419,847,33081
27,24,MD,Maryland,415,708,29480
27,20,KS,Kansas,401,761,30127
27,49,UT,Utah,377,673,24583
27,34,NJ,New Jersey,369,618,34171
27,40,OK,Oklahoma,296,565,20181
27,05,AR,Arkansas,269,524,16106
27,16,ID,Idaho,253,447,17860
27,35,NM,New Mexico,251,417,15256
